market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
Nikkei,0.1,W,12,Crisis_next_12W,Yield_Curve,0.006950046647138275,0.45474877920196555,0.7475215837587714,0.5466643145140846,1.7274810629972654,201,10
Nikkei,0.1,W,12,Crisis_next_12W,Neely,0.1091899030826794,0.9582792852096303,-0.05231301228600705,-12.719875356628565,2.9910820193930535e-06,201,10
Nikkei,0.1,W,12,Crisis_next_12W,PatroCorr,0.0007601701453273657,0.8069916459084299,0.24430882921037236,0.6012296801040731,1.8243608018163666,201,10
Nikkei,0.1,W,12,Crisis_next_12W,SahmIndicator,0.004780285180279065,0.5076080066005273,0.6625668508513455,0.6048884668861874,1.8310479750143716,201,10
Nikkei,0.1,W,12,Crisis_next_12W,VIX,0.008357089674668972,0.44745893749474863,-0.7596581717207777,-0.04319011437127159,0.9577292946554,201,10
Nikkei,0.1,W,12,Crisis_next_12W,M2_Growth,0.026121212332777755,0.1418290196659881,-1.4690138979267353,-0.6839149540635818,0.5046374874763032,201,10
Nikkei,0.1,W,12,Crisis_next_12W,BuffettDeviation,0.01066720924613307,0.35168746735156386,-0.9313211448303823,-0.9735999327837017,0.3777208180682092,201,10
Nikkei,0.1,W,12,Crisis_next_12W,Systemic_Corr,0.007045373465663363,0.43412406687167693,-0.7821540131002548,-1.644823764486887,0.19304658145936335,201,10
Nikkei,0.1,W,12,Crisis_next_12W,Shiller_CAPE,0.02248381372652597,0.18547172506262022,-1.3240943100266445,-0.08904631027186999,0.9148032078082133,201,10
Nikkei,0.1,W,12,Crisis_next_12W,YC_10Y3M,0.006950046647138275,0.45474877920196555,0.7475215837587714,0.5466643145140846,1.7274810629972654,201,10
Nikkei,0.1,W,12,Crisis_next_12W,CFNAI,0.015550176639402502,0.23114654246629618,-1.1974106298552711,-0.4188363398380889,0.6578118440515724,201,10
Nikkei,0.1,W,12,Crisis_next_12W,CISS,0.0007551629417421601,0.8109031859448874,-0.23926102421044426,-0.6771192992258656,0.5080785084121988,201,10
Nikkei,0.1,W,12,Crisis_next_12W,Downside_Beta,0.08693331483504818,0.014162288920965802,2.453120496827952,4.373538935017083,79.32385753370832,201,10
