Date,EXH1.DE,EXV1.DE,EXV3.DE,EXV4.DE,EXV5.DE,EXV9.DE,EXX1.DE,^STOXX50E
2010-08-25,16.275381088256836,12.180084228515625,15.792867660522461,28.789777755737305,15.607479095458984,8.55035400390625,10.41119384765625,2587.39990234375
2010-08-26,16.4744815826416,12.338500022888184,15.913284301757812,28.805225372314453,15.683648109436035,8.646673202514648,10.550943374633789,2606.889892578125
2010-08-27,16.463106155395508,12.356094360351562,15.818666458129883,29.021455764770508,15.816933631896973,8.698541641235352,10.591705322265625,2630.35009765625
2010-08-30,16.49155044555664,12.338500022888184,15.801472663879395,29.260852813720703,15.709033966064453,8.728178024291992,10.521831512451172,2616.570068359375
2010-08-31,16.355022430419922,12.350229263305664,15.67243766784668,29.168190002441406,15.753462791442871,8.661494255065918,10.49853801727295,2622.949951171875
2010-09-01,16.775985717773438,12.790261268615723,16.22295379638672,29.592918395996094,16.46433448791504,8.661494255065918,10.9760103225708,2715.27001953125
2010-09-02,16.775985717773438,12.796130180358887,16.308971405029297,29.569759368896484,16.705524444580078,8.920820236206055,10.9760103225708,2715.18994140625
2010-09-03,17.00353240966797,12.966278076171875,16.44660186767578,29.63925552368164,16.870553970336914,8.987504959106445,11.168161392211914,2746.22998046875
2010-09-06,17.049039840698242,12.98387622833252,16.541217803955078,29.662429809570312,16.794387817382812,8.987504959106445,11.20309829711914,2753.60009765625
2010-09-07,16.95233726501465,12.83133602142334,16.498212814331055,29.925004959106445,16.711868286132812,8.972683906555176,10.935249328613281,2727.159912109375
2010-09-08,17.191255569458008,12.86067008972168,16.799272537231445,30.141220092773438,16.946718215942383,9.083828926086426,10.987654685974121,2752.889892578125
2010-09-09,17.322101593017578,13.124690055847168,17.0831356048584,30.31113052368164,17.308494567871094,9.202375411987305,11.226390838623047,2782.429931640625
2010-09-10,17.24245834350586,13.060152053833008,17.048721313476562,30.388349533081055,17.6258544921875,9.194963455200195,11.156516075134277,2780.39990234375
2010-09-13,17.33347511291504,13.247897148132324,17.19495391845703,30.30340576171875,17.6702823638916,9.246831893920898,11.37196159362793,2805.06005859375
2010-09-14,17.327791213989258,13.288970947265625,17.177753448486328,30.41924476623535,17.77817726135254,9.202375411987305,11.395252227783203,2806.469970703125
2010-09-15,17.168508529663086,13.206827163696289,17.10894012451172,30.264787673950195,17.841642379760742,9.202375411987305,11.302088737487793,2794.360107421875
2010-09-16,17.140064239501953,13.04255199432373,17.00571632385254,29.925004959106445,17.790874481201172,9.113460540771484,11.162341117858887,2784.610107421875
2010-09-17,17.00922203063965,12.884137153625488,17.048721313476562,30.025400161743164,17.911468505859375,9.143097877502441,11.27879524230957,2757.3701171875
2010-09-20,17.287967681884766,13.060152053833008,17.31538200378418,30.226186752319336,18.355772018432617,9.187553405761719,11.10993766784668,2802.669921875
2010-09-21,17.28227424621582,12.954545021057129,17.14334487915039,30.048553466796875,18.298643112182617,9.217193603515625,11.086642265319824,2794.550048828125
2010-09-22,16.94664192199707,12.696393013000488,16.87668800354004,29.623821258544922,18.04475975036621,9.017138481140137,10.90613842010498,2752.77001953125
2010-09-23,17.049039840698242,12.608384132385254,16.893892288208008,29.731929779052734,17.911468505859375,9.04677677154541,10.783857345581055,2738.610107421875
2010-09-24,17.145750045776367,12.813733100891113,17.091733932495117,29.778274536132812,18.54617691040039,9.098645210266113,11.028413772583008,2792.75
2010-09-27,17.140064239501953,12.725725173950195,16.971309661865234,29.60837173461914,18.55887222290039,9.120872497558594,10.94107437133789,2776.330078125
2010-09-28,17.054729461669922,12.602516174316406,17.031522750854492,29.577486038208008,18.279600143432617,9.017138481140137,10.836260795593262,2774.6201171875
2010-09-29,17.1173038482666,12.403029441833496,16.988515853881836,29.338085174560547,18.279600143432617,9.098645210266113,10.649930953979492,2752.7099609375
2010-09-30,17.1173038482666,12.579050064086914,16.997116088867188,29.245410919189453,18.412891387939453,8.957869529724121,10.644110679626465,2747.89990234375
2010-10-01,17.4301815032959,12.25635814666748,17.14334487915039,29.067800521850586,18.05110740661621,8.883774757385254,10.545120239257812,2732.909912109375
2010-10-04,17.24245834350586,12.227020263671875,16.936901092529297,28.99829864501953,17.594118118286133,8.898591995239258,10.451953887939453,2701.02001953125
2010-10-05,17.39604949951172,12.526247024536133,16.902494430541992,29.214515686035156,17.905120849609375,9.04677677154541,10.795503616333008,2758.56005859375
2010-10-06,17.51551628112793,12.561444282531738,16.91109848022461,29.206806182861328,17.87338638305664,9.120872497558594,10.877020835876465,2780.0
2010-10-07,17.418813705444336,12.543843269348145,16.962705612182617,29.353530883789062,18.20343589782715,9.106051445007324,10.923604011535645,2786.8798828125
2010-10-08,17.390361785888672,12.455841064453125,16.954105377197266,29.47709083557129,18.27324867248535,9.120872497558594,10.847905158996582,2785.429931640625
2010-10-11,17.401742935180664,12.473441123962402,17.06593132019043,29.56203269958496,18.393850326538086,9.150508880615234,10.812969207763672,2789.719970703125
2010-10-12,17.191255569458008,12.432367324829102,17.177753448486328,29.60837173461914,18.77467155456543,9.172736167907715,10.760564804077148,2775.75
2010-10-13,17.49844741821289,12.590782165527344,17.55623435974121,29.855499267578125,18.927003860473633,9.217193603515625,10.993478775024414,2840.550048828125
2010-10-14,17.44725227355957,12.420633316040039,17.427207946777344,29.7010498046875,18.8571834564209,9.165327072143555,10.830436706542969,2836.110107421875
2010-10-15,17.44725227355957,12.414770126342773,17.410001754760742,29.840045928955078,18.965084075927734,9.217193603515625,10.847905158996582,2841.64990234375
2010-10-18,17.561025619506836,12.526247024536133,17.47021484375,29.925004959106445,18.958744049072266,9.29128646850586,10.958537101745605,2850.719970703125
2010-10-19,17.44725227355957,12.590782165527344,17.237966537475586,29.670146942138672,18.73659324645996,9.232011795043945,11.057527542114258,2837.330078125
2010-10-20,17.441558837890625,12.602516174316406,17.28957748413086,29.83233070373535,18.965084075927734,9.261651039123535,11.127405166625977,2851.52001953125
2010-10-21,17.390361785888672,12.573182106018066,17.46160316467285,29.600658416748047,19.364952087402344,9.298694610595703,11.098289489746094,2882.2900390625
2010-10-22,17.367612838745117,12.537978172302246,17.607839584350586,29.423036575317383,19.650569915771484,9.33574104309082,11.104113578796387,2873.739990234375
2010-10-25,17.35622787475586,12.444104194641113,17.642248153686523,29.515708923339844,19.942535400390625,9.365377426147461,10.987654685974121,2871.47998046875
2010-10-26,17.378990173339844,12.373701095581055,17.5992374420166,29.39986228942871,19.739429473876953,9.469107627868652,10.929426193237305,2856.31005859375
2010-10-27,17.15712547302246,12.361966133117676,17.392793655395508,29.438480377197266,19.37129783630371,9.424654960632324,10.847905158996582,2829.419921875
2010-10-28,17.367612838745117,12.338500022888184,17.427207946777344,29.368968963623047,19.288785934448242,9.402425765991211,10.836260795593262,2845.530029296875
2010-10-29,17.50982666015625,12.27396011352539,17.401397705078125,29.37669563293457,19.485546112060547,9.395015716552734,10.789679527282715,2844.989990234375
2010-11-01,17.583782196044922,12.180084228515625,17.349782943725586,29.353530883789062,19.57440757751465,9.432063102722168,10.574238777160645,2836.72998046875
2010-11-02,17.811330795288086,12.203550338745117,17.435806274414062,29.39214324951172,19.57440757751465,9.454293251037598,10.644110679626465,2861.010009765625
2010-11-03,17.8454647064209,12.180084228515625,17.24656867980957,29.199085235595703,19.498239517211914,9.454293251037598,10.475251197814941,2830.429931640625
2010-11-04,18.129894256591797,12.461709022521973,17.22076416015625,29.28402328491211,20.069477081298828,9.520973205566406,10.649930953979492,2884.2099609375
2010-11-05,18.226604461669922,12.37956714630127,17.306781768798828,29.592918395996094,19.986968994140625,9.609884262084961,10.475251197814941,2875.93994140625
2010-11-08,18.164030075073242,12.420633316040039,17.31538200378418,29.670146942138672,20.031396865844727,9.669159889221191,10.492715835571289,2867.9599609375
2010-11-09,18.380197525024414,12.514509201049805,17.53902816772461,29.60837173461914,20.51377296447754,9.62470531463623,10.609172821044922,2890.639892578125
2010-11-10,18.29486656188965,12.291560173034668,17.401397705078125,29.646987915039062,20.120254516601562,9.572837829589844,10.283095359802246,2845.929931640625
2010-11-11,18.425708770751953,12.197686195373535,17.229360580444336,29.56203269958496,20.158340454101562,9.520973205566406,10.137524604797363,2831.219970703125
2010-11-12,18.198162078857422,12.250489234924316,17.1003360748291,29.453922271728516,20.3677921295166,9.520973205566406,10.283095359802246,2822.429931640625
2010-11-15,18.374509811401367,12.356094360351562,17.186355590820312,29.569759368896484,20.710538864135742,9.565428733825684,10.38790512084961,2848.449951171875
2010-11-16,17.743064880371094,11.939535140991211,16.954105377197266,29.322649002075195,20.310672760009766,9.32833194732666,10.061826705932617,2781.77001953125
2010-11-17,17.885276794433594,12.056875228881836,17.10894012451172,29.646987915039062,20.304317474365234,9.38019847869873,10.201576232910156,2802.699951171875
2010-11-18,18.050251007080078,12.209420204162598,17.31538200378418,29.901832580566406,20.926340103149414,9.565428733825684,10.364612579345703,2855.22998046875
2010-11-19,17.902353286743164,12.039278984069824,17.28957748413086,29.739656448364258,21.091360092163086,9.513562202453613,10.224865913391113,2845.75
2010-11-22,17.737377166748047,11.781123161315918,17.22076416015625,29.646987915039062,21.28812026977539,9.550610542297363,9.910432815551758,2811.429931640625
2010-11-23,17.549644470214844,11.511239051818848,17.1003360748291,29.368968963623047,20.729576110839844,9.439470291137695,9.561062812805176,2739.3701171875
2010-11-24,17.754438400268555,11.593374252319336,17.229360580444336,29.53114891052246,21.421409606933594,9.706210136413574,9.584356307983398,2758.02001953125
2010-11-25,17.805639266967773,11.610978126525879,17.418603897094727,29.569759368896484,21.656248092651367,9.728435516357422,9.572710037231445,2765.050048828125
2010-11-26,17.754438400268555,11.417360305786133,17.418603897094727,29.793720245361328,21.516620635986328,9.713614463806152,9.392203330993652,2736.9599609375
2010-11-29,17.43587303161621,11.276554107666016,17.134740829467773,29.407588958740234,20.843828201293945,9.758071899414062,9.083595275878906,2669.9599609375
2010-11-30,17.50982666015625,11.141608238220215,17.177753448486328,29.353530883789062,20.786701202392578,9.639525413513184,8.914731979370117,2650.989990234375
2010-12-01,17.777191162109375,11.569907188415527,17.530420303344727,29.6160945892334,21.5737361907959,9.795119285583496,9.368910789489746,2721.8701171875
2010-12-02,18.0445613861084,11.810458183288574,17.650842666625977,29.70876693725586,22.271923065185547,9.98034954071045,9.689166069030762,2781.389892578125
2010-12-03,17.999055862426758,11.85739803314209,17.848695755004883,29.492538452148438,22.633697509765625,9.884029388427734,9.811445236206055,2782.389892578125
2010-12-06,18.32900619506836,11.751789093017578,17.822895050048828,29.554323196411133,22.46233558654785,9.995170593261719,9.601821899414062,2769.9599609375
2010-12-07,18.57361602783203,11.792858123779297,17.986316680908203,29.693326950073242,22.760639190673828,10.047037124633789,9.660051345825195,2802.739990234375
2010-12-08,18.681699752807617,11.951271057128906,17.960512161254883,29.9945068359375,22.430593490600586,10.098897933959961,9.875495910644531,2818.949951171875
2010-12-09,18.76702880859375,12.156617164611816,17.977720260620117,30.04082679748535,21.979949951171875,10.047037124633789,10.114233016967773,2840.7099609375
2010-12-10,18.76702880859375,12.051012992858887,18.055131912231445,30.094905853271484,22.52580451965332,10.039627075195312,9.991950035095215,2839.530029296875
2010-12-13,18.886491775512695,12.07447624206543,18.072338104248047,30.048553466796875,22.703519821166992,10.017398834228516,10.044357299804688,2855.3701171875
2010-12-14,19.0457763671875,12.097944259643555,18.063732147216797,30.30340576171875,22.44964027404785,9.958123207092285,10.056004524230957,2861.669921875
2010-12-15,18.949066162109375,11.88086223602295,18.063732147216797,30.681800842285156,22.443286895751953,9.906259536743164,9.823091506958008,2841.989990234375
2010-12-16,18.966135025024414,11.892599105834961,18.25296974182129,30.766759872436523,22.39885139465332,9.972943305969238,9.793976783752441,2845.780029296875
2010-12-17,18.949066162109375,11.70484733581543,18.4508113861084,30.41924476623535,22.037073135375977,9.958123207092285,9.619291305541992,2821.77001953125
2010-12-20,19.09128761291504,11.769387245178223,18.511032104492188,30.496469497680664,22.290964126586914,9.965533256530762,9.677519798278809,2839.219970703125
2010-12-21,19.284700393676758,11.98060417175293,18.760478973388672,30.581432342529297,22.70985984802246,10.039627075195312,9.887145042419434,2876.989990234375
2010-12-22,19.29607391357422,11.957136154174805,18.812084197998047,30.658632278442383,22.81777000427246,10.121126174926758,9.782331466674805,2869.6298828125
2010-12-23,19.341588973999023,11.927803039550781,18.760478973388672,30.73586654663086,22.67812728881836,10.15076732635498,9.747395515441895,2864.52001953125
2010-12-27,19.15955352783203,11.71072006225586,18.6142520904541,30.527372360229492,21.713369369506836,10.061854362487793,9.555241584777832,2826.510009765625
2010-12-28,19.256261825561523,11.763519287109375,18.726064682006836,30.82082176208496,21.630859375,10.061854362487793,9.549418449401855,2824.300048828125
2010-12-29,19.375720977783203,11.80459213256836,18.794889450073242,30.80537986755371,21.7070255279541,10.12853717803955,9.601821899414062,2841.22998046875
2010-12-30,19.17662239074707,11.693114280700684,18.691661834716797,30.54281234741211,21.561046600341797,10.024808883666992,9.508658409118652,2807.0400390625
2011-01-03,19.415542602539062,11.775256156921387,18.898117065429688,30.519638061523438,22.29730987548828,10.024808883666992,9.578533172607422,2839.429931640625
2011-01-04,19.614643096923828,11.910195350646973,18.734670639038086,30.55825424194336,22.37981414794922,10.172990798950195,9.683342933654785,2844.169921875
2011-01-05,19.779617309570312,12.004072189331055,18.87230110168457,30.565975189208984,22.481372833251953,10.217449188232422,9.654231071472168,2833.739990234375
2011-01-06,19.836502075195312,11.99820613861084,18.949718475341797,30.928939819335938,22.64004898071289,10.373044967651367,9.537774085998535,2836.22998046875
2011-01-07,19.853567123413086,11.839794158935547,18.91530990600586,30.789918899536133,22.766990661621094,10.46937084197998,9.3223295211792,2808.25
2011-01-10,19.796682357788086,11.628576278686523,18.66585922241211,30.604597091674805,22.66544532775879,10.395273208618164,9.048654556274414,2760.8798828125
2011-01-11,20.064050674438477,11.851529121398926,19.147558212280273,30.712711334228516,23.223981857299805,10.536053657531738,9.21169376373291,2796.60009765625
2011-01-12,20.2176513671875,12.420633316040039,19.362607955932617,30.95210838317871,23.13512420654297,10.52122974395752,9.86967658996582,2879.110107421875
2011-01-13,20.092496871948242,12.532111167907715,19.13035774230957,30.481033325195312,22.824108123779297,10.321178436279297,10.18993091583252,2915.6201171875
2011-01-14,20.109567642211914,12.590782165527344,19.551841735839844,30.365182876586914,23.116079330444336,10.34340763092041,10.265624046325684,2920.39990234375
2011-01-17,20.08112144470215,12.532111167907715,19.56043815612793,30.565975189208984,23.223981857299805,10.35822582244873,10.172460556030273,2910.6298828125
2011-01-18,20.325729370117188,12.73745346069336,19.57765007019043,30.527372360229492,23.45247459411621,10.424909591674805,10.469427108764648,2945.6201171875
2011-01-19,20.046995162963867,12.625985145568848,19.534637451171875,30.287967681884766,23.0145263671875,10.210041046142578,10.486894607543945,2923.760009765625
2011-01-20,19.64308738708496,12.64945125579834,19.018529891967773,29.78598403930664,22.271923065185547,9.958123207092285,10.661577224731445,2927.419921875
2011-01-21,19.870641708374023,12.790261268615723,19.19057273864746,29.778274536132812,22.132286071777344,9.935893058776855,10.882843971252441,2970.56005859375
2011-01-24,19.870641708374023,12.78439712524414,19.147558212280273,30.048553466796875,21.998992919921875,9.943305969238281,10.917781829833984,2979.06005859375
2011-01-25,19.665842056274414,12.567313194274902,19.19057273864746,30.07172393798828,22.125938415527344,9.884029388427734,10.661577224731445,2957.780029296875
2011-01-26,19.847883224487305,12.549711227416992,19.60344696044922,30.287967681884766,22.67178726196289,10.061854362487793,10.550943374633789,2967.780029296875
2011-01-27,19.97303009033203,12.71399211883545,19.79269027709961,30.04082679748535,22.55118179321289,10.002581596374512,10.824615478515625,2989.75
2011-01-28,19.71135139465332,12.620118141174316,19.741077423095703,29.816890716552734,22.424245834350586,9.906259536743164,10.772210121154785,2954.1298828125
2011-01-31,19.899080276489258,12.579050064086914,19.741077423095703,29.74737548828125,21.986297607421875,9.884029388427734,10.760564804077148,2953.6298828125
2011-02-01,20.479324340820312,12.819598197937012,20.06795310974121,29.932720184326172,22.005340576171875,9.943305969238281,10.999300956726074,3006.81005859375
2011-02-02,20.502084732055664,12.919339179992676,20.334606170654297,29.894105911254883,21.681638717651367,9.921077728271484,11.092467308044434,3012.699951171875
2011-02-03,20.33711814880371,12.884137153625488,20.27439308166504,30.125789642333984,21.853008270263672,10.009987831115723,10.935249328613281,2995.489990234375
2011-02-04,20.26315689086914,12.925207138061523,20.41202163696289,30.079452514648438,21.789539337158203,10.047037124633789,10.964365005493164,3003.18994140625
2011-02-07,20.43950653076172,13.030811309814453,20.799100875854492,30.34202003479004,22.19575309753418,10.172990798950195,11.06335163116455,3031.179931640625
2011-02-08,20.348491668701172,13.089483261108398,20.618467330932617,30.24933624267578,22.944704055786133,10.14335823059082,11.115757942199707,3042.5
2011-02-09,20.189208984375,13.060152053833008,20.592655181884766,30.133501052856445,22.86220359802246,10.15076732635498,11.080817222595215,3031.6201171875
2011-02-10,20.246089935302734,12.884137153625488,20.65286636352539,30.233901977539062,22.9573974609375,10.069266319274902,10.877020835876465,3025.679931640625
2011-02-11,20.33711814880371,12.925207138061523,20.446426391601562,30.33428955078125,23.357276916503906,10.084084510803223,10.94107437133789,3024.3701171875
2011-02-14,20.513465881347656,12.913474082946777,20.523853302001953,30.550537109375,23.331880569458008,10.11372184753418,10.859550476074219,3018.3798828125
2011-02-15,20.627235412597656,13.0836181640625,20.326004028320312,30.565975189208984,23.0399169921875,10.11372184753418,11.057527542114258,3030.4599609375
2011-02-16,20.57604217529297,13.382840156555176,20.506641387939453,30.6972599029541,22.79872703552246,10.18781566619873,11.476771354675293,3061.919921875
2011-02-17,20.62154769897461,13.488445281982422,20.566852569580078,30.75130271911621,22.475019454956055,10.217449188232422,11.511709213256836,3064.5400390625
2011-02-18,20.632923126220703,13.429777145385742,20.506641387939453,30.82854652404785,22.354434967041016,10.217449188232422,11.476771354675293,3068.0
2011-02-21,20.38262367248535,13.060152053833008,20.11956024169922,30.712711334228516,22.087860107421875,10.07667064666748,11.098289489746094,3012.340087890625
2011-02-22,20.297285079956055,12.925207138061523,20.08515167236328,30.4346923828125,22.29730987548828,9.943305969238281,10.929426193237305,2983.330078125
2011-02-23,20.183515548706055,12.884137153625488,19.698068618774414,30.388349533081055,21.592775344848633,9.861804962158203,10.894491195678711,2954.919921875
2011-02-24,20.376935958862305,12.76679801940918,19.60344696044922,30.133501052856445,21.07231903076172,9.572837829589844,10.842085838317871,2949.1298828125
2011-02-25,20.581727981567383,12.954545021057129,19.947528839111328,30.357460021972656,21.64990997314453,9.713614463806152,11.051705360412598,2985.02001953125
2011-02-28,20.723939895629883,12.919339179992676,20.15396499633789,30.658632278442383,21.89109230041504,9.765483856201172,11.080817222595215,3013.090087890625
2011-03-01,20.541900634765625,12.68465805053711,20.076555252075195,30.759044647216797,21.7070255279541,9.639525413513184,10.865373611450195,2983.27001953125
2011-03-02,20.376935958862305,12.643582344055176,20.007740020751953,30.573694229125977,21.338899612426758,9.558019638061523,10.772210121154785,2958.800048828125
2011-03-03,20.507770538330078,12.561444282531738,20.205583572387695,30.54281234741211,21.294469833374023,9.646932601928711,10.690692901611328,2969.239990234375
2011-03-04,20.581727981567383,12.3854341506958,20.102359771728516,30.481033325195312,20.95172119140625,9.535794258117676,10.550943374633789,2949.179931640625
2011-03-07,20.57604217529297,12.303295135498047,20.06795310974121,30.31113052368164,20.93902587890625,9.498747825622559,10.428664207458496,2931.419921875
2011-03-08,20.519149780273438,12.39716625213623,20.05074119567871,30.24933624267578,21.345243453979492,9.550610542297363,10.510183334350586,2945.419921875
2011-03-09,20.314353942871094,12.356094360351562,19.81850242614746,30.226186752319336,21.484878540039062,9.654342651367188,10.469427108764648,2935.110107421875
2011-03-10,19.92184066772461,12.227020263671875,19.491628646850586,30.34202003479004,20.977109909057617,9.543203353881836,10.352968215942383,2909.72998046875
2011-03-11,19.79099464416504,12.18595027923584,19.276586532592773,30.110349655151367,20.710538864135742,9.424654960632324,10.352968215942383,2883.840087890625
2011-03-14,19.637399673461914,12.203550338745117,19.044334411621094,29.68560218811035,20.412214279174805,9.31351375579834,10.521831512451172,2852.110107421875
2011-03-15,19.33021354675293,11.9688720703125,18.49382209777832,29.044631958007812,19.764814376831055,9.106051445007324,10.329676628112793,2784.199951171875
2011-03-16,19.09128761291504,11.681382179260254,18.192766189575195,28.681659698486328,19.320520401000977,8.950455665588379,10.050183296203613,2721.239990234375
2011-03-17,19.529319763183594,11.87499713897705,18.52823257446289,28.95195960998535,19.59345054626465,9.150508880615234,10.242335319519043,2786.159912109375
2011-03-18,19.529319763183594,11.851529121398926,18.57124137878418,28.774330139160156,20.050437927246094,9.128280639648438,10.248154640197754,2792.610107421875
2011-03-21,19.717042922973633,12.092079162597656,18.889501571655273,29.052358627319336,20.323362350463867,9.232011795043945,10.49853801727295,2860.81005859375
2011-03-22,19.853567123413086,12.092079162597656,18.84650421142578,29.191349029541016,20.05678367614746,9.232011795043945,10.475251197814941,2854.7900390625
2011-03-23,19.938899993896484,12.080345153808594,18.94111442565918,29.222246170043945,20.2471981048584,9.209783554077148,10.463601112365723,2866.22998046875
2011-03-24,20.115251541137695,12.203550338745117,19.20777702331543,29.214515686035156,20.95807456970215,9.298694610595703,10.609172821044922,2909.780029296875
2011-03-25,20.194902420043945,12.150749206542969,19.3712100982666,29.338085174560547,20.926340103149414,9.32833194732666,10.568414688110352,2911.330078125
2011-03-28,20.13800811767578,12.232890129089355,19.594852447509766,29.299476623535156,20.837474822998047,9.29128646850586,10.591705322265625,2914.760009765625
2011-03-29,20.041301727294922,12.068609237670898,19.62925910949707,29.28402328491211,20.87556266784668,9.372786521911621,10.41701889038086,2910.929931640625
2011-03-30,20.120939254760742,12.051012992858887,19.71527671813965,29.546592712402344,21.23099136352539,9.409836769104004,10.382081985473633,2936.43994140625
2011-03-31,20.029916763305664,11.798727035522461,19.6120548248291,29.353530883789062,21.104055404663086,9.30610466003418,10.120057106018066,2910.909912109375
2011-04-01,20.433820724487305,12.068609237670898,19.698068618774414,29.50796890258789,21.605478286743164,9.34315013885498,10.323853492736816,2962.919921875
2011-04-04,20.433820724487305,11.974733352661133,19.723878860473633,29.68560218811035,21.7070255279541,9.320924758911133,10.242335319519043,2955.840087890625
2011-04-05,20.541900634765625,11.951271057128906,19.97332763671875,29.870956420898438,21.91012954711914,9.31351375579834,10.154991149902344,2950.9599609375
2011-04-06,20.433820724487305,12.180084228515625,19.809898376464844,29.816890716552734,21.941865921020508,9.33574104309082,10.41119384765625,2971.47998046875
2011-04-07,20.302974700927734,12.309161186218262,19.732473373413086,29.95589256286621,21.599124908447266,9.320924758911133,10.527654647827148,2963.68994140625
2011-04-08,20.399694442749023,12.33262825012207,19.741077423095703,29.863229751586914,21.47218894958496,9.194963455200195,10.585881233215332,2984.659912109375
2011-04-11,20.33711814880371,12.303295135498047,19.74968147277832,29.96361541748047,21.07231903076172,9.143097877502441,10.521831512451172,2974.580078125
2011-04-12,19.654468536376953,12.12728214263916,19.15616226196289,29.886388778686523,20.786701202392578,9.224604606628418,10.38790512084961,2932.330078125
2011-04-13,19.75117301940918,12.203550338745117,19.3712100982666,30.002229690551758,21.078664779663086,9.320924758911133,10.405373573303223,2949.97998046875
2011-04-14,19.60895538330078,12.009939193725586,19.259389877319336,29.9945068359375,21.180221557617188,9.33574104309082,10.16081714630127,2917.719970703125
2011-04-15,19.586204528808594,11.94539737701416,19.319589614868164,30.295684814453125,21.11039924621582,9.365377426147461,10.061826705932617,2919.050048828125
2011-04-18,19.341588973999023,11.687248229980469,19.061542510986328,30.110349655151367,20.691495895385742,9.276468276977539,9.735750198364258,2847.9599609375
2011-04-19,19.358659744262695,11.669648170471191,19.001327514648438,30.28023910522461,21.065963745117188,9.320924758911133,9.753218650817871,2857.610107421875
2011-04-20,19.79099464416504,11.734188079833984,19.491628646850586,30.774484634399414,21.929180145263672,9.417244911193848,9.782331466674805,2921.429931640625
2011-04-21,19.876323699951172,11.898462295532227,19.672273635864258,30.7281494140625,22.125938415527344,9.417244911193848,9.916259765625,2936.300048828125
2011-04-26,19.853567123413086,11.939535140991211,19.93031883239746,30.689542770385742,22.52580451965332,9.424654960632324,9.968663215637207,2955.360107421875
2011-04-27,19.984411239624023,11.951271057128906,20.291595458984375,30.774484634399414,22.893932342529297,9.550610542297363,10.08511734008789,2977.590087890625
2011-04-28,19.995792388916016,12.004072189331055,20.136760711669922,30.836273193359375,23.1097354888916,9.535794258117676,10.25398063659668,3005.330078125
2011-04-29,20.029916763305664,12.03341007232666,20.076555252075195,30.97527503967285,23.12877655029297,9.550610542297363,10.28891658782959,3011.25
2011-05-02,19.984411239624023,12.027543067932129,20.188377380371094,31.15288543701172,23.31283950805664,9.543203353881836,10.259804725646973,3008.889892578125
2011-05-03,19.682907104492188,11.974733352661133,20.059349060058594,31.176050186157227,23.008176803588867,9.446878433227539,10.242335319519043,3000.389892578125
2011-05-04,19.187990188598633,11.863265991210938,19.809898376464844,31.291889190673828,22.65909767150879,9.365377426147461,10.154991149902344,2952.02001953125
2011-05-05,18.977516174316406,11.740056991577148,19.947528839111328,31.52356719970703,22.500411987304688,9.513562202453613,10.02106761932373,2926.5400390625
2011-05-06,19.307456970214844,11.85739803314209,20.171173095703125,31.94059181213379,22.9573974609375,9.669159889221191,10.10840892791748,2952.89990234375
2011-05-09,19.32451820373535,11.71072006225586,20.308801651000977,32.11820983886719,22.652742385864258,9.639525413513184,9.85220718383789,2902.39990234375
2011-05-10,19.438291549682617,11.839794158935547,20.60986328125,32.0796012878418,22.944704055786133,9.728435516357422,10.032712936401367,2939.02001953125
2011-05-11,19.375720977783203,11.869129180908203,20.635663986206055,32.42711639404297,22.881235122680664,9.817346572875977,10.038535118103027,2942.429931640625
2011-05-12,19.057151794433594,11.798727035522461,20.549646377563477,32.6356201171875,22.77968406677246,9.83957290649414,9.974483489990234,2917.050048828125
2011-05-13,18.971820831298828,11.71072006225586,20.463638305664062,32.844120025634766,22.703519821166992,9.832169532775879,9.863853454589844,2894.60009765625
2011-05-16,18.892183303833008,11.657915115356445,20.523853302001953,32.8672981262207,22.557538986206055,9.795119285583496,9.834736824035645,2881.31005859375
2011-05-17,18.761343002319336,11.593374252319336,20.059349060058594,32.45028305053711,22.144975662231445,9.706210136413574,9.782331466674805,2849.60009765625
2011-05-18,18.91493797302246,11.599239349365234,20.179771423339844,32.55840301513672,22.23383140563965,9.646932601928711,9.817269325256348,2867.300048828125
2011-05-19,19.136798858642578,11.669648170471191,20.24859046936035,32.759178161621094,22.475019454956055,9.758071899414062,9.85220718383789,2890.60009765625
2011-05-20,19.267641067504883,11.587510108947754,20.239978790283203,32.83641815185547,22.183059692382812,9.743253707885742,9.735750198364258,2853.97998046875
2011-05-23,18.880796432495117,11.382159233093262,19.784090042114258,32.50435256958008,21.554697036743164,9.535794258117676,9.502836227416992,2794.260009765625
2011-05-24,19.062843322753906,11.335223197937012,19.723878860473633,32.62018966674805,21.872055053710938,9.498747825622559,9.479547500610352,2801.27001953125
2011-05-25,19.17662239074707,11.587510108947754,19.835697174072266,32.844120025634766,22.07515525817871,9.580249786376953,9.735750198364258,2816.840087890625
2011-05-26,19.27332305908203,11.558171272277832,19.732473373413086,32.929073333740234,21.897438049316406,9.580249786376953,9.636762619018555,2799.820068359375
2011-05-27,19.347270965576172,11.569907188415527,19.56043815612793,32.411678314208984,21.929180145263672,9.387604713439941,9.76486587524414,2819.39990234375
2011-05-30,19.347270965576172,11.511239051818848,19.62066078186035,32.411678314208984,21.91012954711914,9.38019847869873,9.689166069030762,
2011-05-31,19.523632049560547,11.652046203613281,19.276586532592773,32.62018966674805,22.23383140563965,9.387604713439941,9.927903175354004,
2011-06-01,19.142486572265625,11.464301109313965,19.293792724609375,32.39623260498047,22.056116104125977,9.30610466003418,9.759037017822266,2827.659912109375
