Date,EXSA.DE,EXV1.DE,EXV2.DE,EXV3.DE,EXV4.DE,EXV5.DE,EXV6.DE,EXV7.DE,EXV8.DE
2009-03-12,11.638861656188965,6.412734508514404,11.585346221923828,12.326349258422852,21.739065170288086,10.593280792236328,15.51249885559082,22.42734146118164,12.75234317779541
2009-03-13,11.719969749450684,6.565277576446533,11.837199211120605,12.326349258422852,22.040245056152344,11.005844116210938,15.686790466308594,22.8306827545166,13.180999755859375
2009-03-16,11.828113555908203,6.964241027832031,11.977117538452148,12.72203254699707,22.588546752929688,10.79638957977295,15.873544692993164,22.42734146118164,13.647921562194824
2009-03-17,11.747001647949219,6.870364665985107,11.977117538452148,12.567194938659668,22.588546752929688,10.777348518371582,15.325743675231934,22.282747268676758,13.647921562194824
2009-03-18,11.544239044189453,6.952506065368652,12.184200286865234,12.661818504333496,22.318260192871094,10.777348518371582,14.784177780151367,21.917457580566406,13.364700317382812
2009-03-19,11.767282485961914,7.333864688873291,11.876376152038574,12.88546371459961,21.692733764648438,10.777348518371582,15.829968452453613,22.282747268676758,13.364700317382812
2009-03-20,11.848387718200684,7.198924541473389,11.786826133728027,12.386558532714844,21.901235580444336,10.79004192352295,16.303058624267578,22.19142723083496,13.364700317382812
2009-03-23,12.193098068237305,7.779767990112305,11.909958839416504,12.429574012756348,21.816286087036133,10.94871997833252,17.243022918701172,23.028553009033203,13.364700317382812
2009-03-24,12.098472595214844,7.6154866218566895,12.033088684082031,12.549996376037598,21.939851760864258,11.164520263671875,16.937999725341797,23.33295440673828,13.931130409240723
2009-03-25,12.280962944030762,7.650688171386719,12.122635841369629,12.79084587097168,22.380041122436523,11.164520263671875,16.807273864746094,23.21119499206543,13.931130409240723
2009-03-26,12.159300804138184,7.750432968139648,12.061071395874023,12.79084587097168,22.333707809448242,11.259723663330078,17.143417358398438,22.98288917541504,14.00767707824707
2009-03-27,12.166057586669922,7.721095085144043,12.010697364807129,12.816646575927734,22.132911682128906,11.583426475524902,16.994029998779297,23.036151885986328,13.885210990905762
2009-03-30,11.679417610168457,7.0933146476745605,11.786826133728027,12.29194164276123,22.488155364990234,10.79638957977295,15.87976360321045,22.084884643554688,13.885210990905762
2009-03-31,12.064674377441406,7.451207637786865,11.982715606689453,12.696223258972168,23.021005630493164,10.631363868713379,16.53960609436035,22.10010528564453,13.617298126220703
2009-04-01,12.179574012756348,7.709359645843506,12.128230094909668,12.541393280029297,22.86656379699707,10.974103927612305,16.937999725341797,21.955503463745117,13.785696029663086
2009-04-02,12.882506370544434,8.448615074157715,12.609554290771484,13.255345344543457,23.1909122467041,12.059456825256348,18.668529510498047,23.24163818359375,14.895594596862793
2009-04-03,12.787877082824707,8.46621322631836,12.391282081604004,13.513395309448242,22.457260131835938,12.719552993774414,18.525360107421875,23.690635681152344,15.385480880737305
2009-04-06,12.666221618652344,8.32540512084961,12.156214714050293,13.85746955871582,22.43409538269043,12.554532051086426,17.828161239624023,23.6982479095459,15.285975456237793
2009-04-07,12.625664710998535,8.225662231445312,12.206586837768555,13.496192932128906,22.627159118652344,12.059456825256348,17.65386199951172,23.50038719177246,14.811393737792969
2009-04-08,12.53104019165039,8.32540512084961,12.301732063293457,13.52199649810791,22.349143981933594,12.776676177978516,17.616514205932617,23.50038719177246,15.00275707244873
2009-04-09,12.950095176696777,8.859312057495117,12.20098876953125,14.115518569946289,22.488155364990234,12.998827934265137,18.718326568603516,24.37556266784668,15.224740982055664
2009-04-14,13.132587432861328,9.29934310913086,12.139425277709961,14.425180435180664,22.18697738647461,13.233672142028809,19.683197021484375,24.687576293945312,15.967217445373535
2009-04-15,13.07175064086914,9.140933990478516,12.20098876953125,14.210139274597168,22.627159118652344,13.144808769226074,19.14162254333496,24.626699447631836,15.354862213134766
2009-04-16,13.294801712036133,9.393216133117676,12.284942626953125,14.64022445678711,22.750715255737305,13.265408515930176,19.45286750793457,25.128969192504883,15.791167259216309
2009-04-17,13.416460037231445,9.66896915435791,12.671123504638672,15.018704414367676,23.044178009033203,13.627191543579102,19.51511573791504,25.06048011779785,15.791167259216309
2009-04-20,13.07175064086914,9.140933990478516,12.458438873291016,14.623026847839355,22.68122673034668,13.392345428466797,18.332386016845703,24.474485397338867,15.500295639038086
2009-04-21,13.07175064086914,8.976653099060059,12.268152236938477,14.571413040161133,22.642606735229492,12.694171905517578,18.39463233947754,23.97982406616211,15.071653366088867
2009-04-22,13.12582778930664,9.352148056030273,12.089052200317383,14.76924991607666,22.179248809814453,13.176546096801758,18.830373764038086,23.97982406616211,15.95957088470459
2009-04-23,13.17989730834961,9.30521011352539,12.122635841369629,14.76924991607666,21.947572708129883,13.595452308654785,19.14162254333496,23.97982406616211,16.181550979614258
2009-04-24,13.389427185058594,9.522293090820312,11.977117538452148,14.889677047729492,22.526769638061523,13.817602157592773,19.957090377807617,23.97982406616211,16.41041374206543
2009-04-27,13.51784896850586,9.586832046508789,12.016302108764648,14.795062065124512,23.082792282104492,13.950892448425293,19.71431541442871,24.756065368652344,16.510683059692383
2009-04-28,13.233970642089844,9.404953002929688,11.999505996704102,14.6918363571167,23.098241806030273,13.576416969299316,18.811697006225586,24.39838981628418,16.510683059692383
2009-04-29,13.585430145263672,9.704172134399414,12.173007011413574,14.571413040161133,23.075063705444336,13.576416969299316,19.496440887451172,24.748462677001953,16.610191345214844
2009-04-30,13.862550735473633,10.097265243530273,12.212185859680176,14.932686805725098,23.314472198486328,13.576416969299316,20.00066375732422,25.456209182739258,17.222553253173828
2009-05-04,14.105865478515625,10.179405212402344,12.262551307678223,14.932686805725098,22.936067581176758,13.976282119750977,21.23319435119629,25.722570419311523,17.58231544494629
2009-05-05,14.078828811645508,10.513833045959473,12.296133041381836,15.087519645690918,22.858837127685547,14.319023132324219,21.08379554748535,26.20201301574707,17.827253341674805
2009-05-06,14.301876068115234,10.719181060791016,12.508816719055176,15.311162948608398,23.40714454650879,14.560208320617676,21.949060440063477,26.262893676757812,17.681827545166016
2009-05-07,14.16670036315918,10.689842224121094,12.245760917663574,14.889677047729492,23.14457130432129,14.103219032287598,21.588010787963867,26.03458595275879,17.58231544494629
2009-05-08,14.511404991149902,11.118143081665039,12.195389747619629,14.967096328735352,23.05190086364746,14.192079544067383,22.28520393371582,26.300954818725586,17.643550872802734
2009-05-11,14.227529525756836,10.953862190246582,12.184200286865234,14.459589958190918,22.851119995117188,13.67796516418457,21.911710739135742,26.13353157043457,17.260828018188477
