market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
FTSE100,0.03,W,12,Crisis_next_12W,HY_Spread,0.015410903769562112,0.21103089897742822,1.2507357604252667,0.29277054271095393,1.3401352513477593,110,17
FTSE100,0.03,W,12,Crisis_next_12W,Yield_Curve,0.0029766890572340277,0.5919114937331766,-0.5360680886945498,-0.2072598462225478,0.8128084173478549,110,17
FTSE100,0.03,W,12,Crisis_next_12W,Neely,0.019356687029589703,0.16776225767726172,1.379429861208119,0.756326600159894,2.1304358861282178,110,17
FTSE100,0.03,W,12,Crisis_next_12W,PatroCorr,0.0005781733131684508,0.8152943903708308,0.2336014649187975,0.35028958378646974,1.4194785470536082,110,17
FTSE100,0.03,W,12,Crisis_next_12W,SahmIndicator,0.0009151195129065703,0.7725343504974684,-0.28906145368997077,-0.23798531304251236,0.7882142674781969,110,17
FTSE100,0.03,W,12,Crisis_next_12W,VIX,0.000526467348315518,0.8214858037896113,0.22563437376221512,0.008124208793713424,1.0081572997298314,110,17
FTSE100,0.03,W,12,Crisis_next_12W,M2_Growth,0.010608737853878392,0.32013225849629523,0.9941861317784841,0.05154416746059309,1.0528956889940249,110,17
FTSE100,0.03,W,12,Crisis_next_12W,BuffettDeviation,0.0009422519128989837,0.7646213354114627,0.29941773045344366,1.0787296787541967,2.9409412370023262,110,17
FTSE100,0.03,W,12,Crisis_next_12W,Systemic_Corr,0.05996801882807079,0.02144878350082823,2.299990054536634,4.680849920322099,107.86170748186314,110,17
FTSE100,0.03,W,12,Crisis_next_12W,Shiller_CAPE,0.008893435223283674,0.37745541817219286,-0.8825944687154769,-0.0984621618570865,0.9062299820251152,110,17
FTSE100,0.03,W,12,Crisis_next_12W,YC_10Y3M,0.0029766890572340277,0.5919114937331766,-0.5360680886945498,-0.2072598462225478,0.8128084173478549,110,17
FTSE100,0.03,W,12,Crisis_next_12W,CFNAI,0.047859434201295126,0.035869126352338174,-2.0984079188985842,-0.31325173662970024,0.7310658533486192,110,17
FTSE100,0.03,W,12,Crisis_next_12W,CISS,0.0026969410124830784,0.6010681993570179,0.5228650044424685,1.014189050603525,2.757126600381694,110,17
FTSE100,0.03,W,12,Crisis_next_12W,Downside_Beta,3.6498047329969197e-06,0.9850703331192989,0.018712654590891237,0.020944432508578782,1.0211653064665431,110,17
FTSE100,0.03,W,12,Crisis_next_12W,NFCI,0.004240961469827775,0.5167287986880458,0.6483960898724627,0.9654372259225493,2.6259355326014866,110,17
FTSE100,0.03,W,12,Crisis_next_12W,EPU,0.001047440741962502,0.7547111924543253,-0.3124333709014747,-0.0006563343195470559,0.9993438810207081,110,17
FTSE100,0.03,W,12,Crisis_next_12W,RSkew,0.006902296292917831,0.4150967161792878,-0.8149573631272451,-0.3216154966113177,0.7249768928174484,110,17
FTSE100,0.03,W,12,Crisis_next_12W,RSV_Ratio,0.04402107710994929,0.050060114672034264,1.9594499600199766,5.148592647653441,172.1889891366643,110,17
FTSE100,0.03,W,12,Crisis_next_12W,HillTail,0.0012494612773081837,0.727898666282071,0.34792212832434993,0.9200188705075608,2.50933774196635,110,17
