Date,CHIE,CHII,CHIQ,CNYA,FXI,GXC,KWEB,MCHI
2011-02-02,10.88496208190918,13.062211990356445,14.074339866638184,,29.506092071533203,55.45686340332031,,
2011-02-03,10.86495304107666,12.990226745605469,14.082359313964844,,29.430248260498047,55.43532180786133,,
2011-02-04,10.834270477294922,12.927139282226562,14.122459411621094,,29.561254501342773,55.44969177246094,,
2011-02-07,10.806392669677734,12.895357131958008,14.066323280334473,,29.28543472290039,55.24867630004883,,
2011-02-08,10.691537857055664,12.74439525604248,13.849796295166016,,29.361286163330078,54.990238189697266,,
2011-02-09,10.364657402038574,12.347126960754395,13.376640319824219,,28.61656951904297,53.805721282958984,,
2011-02-10,10.30416202545166,12.227947235107422,13.2964448928833,,28.52692413330078,53.49702072143555,,
2011-02-11,10.418082237243652,12.355072021484375,13.504953384399414,,28.740680694580078,54.006717681884766,,
2011-02-14,10.5914945602417,12.53781509399414,13.713459968566895,,28.90617561340332,54.38001251220703,,
2011-02-15,10.630512237548828,12.601378440856934,13.737518310546875,,28.823429107666016,54.38719940185547,,
2011-02-16,10.784980773925781,12.704668045043945,13.761579513549805,,29.175100326538086,54.861019134521484,,
2011-02-17,10.938318252563477,12.768232345581055,13.785638809204102,,29.41645050048828,55.04047393798828,,
2011-02-18,10.93244743347168,12.617269515991211,13.657326698303223,,29.4647159576416,55.09791564941406,,
2011-02-22,10.691537857055664,12.03725528717041,13.176152229309082,,28.409706115722656,53.037574768066406,,
2011-02-23,10.67819881439209,11.997529029846191,13.079917907714844,,28.43728256225586,52.83655548095703,,
2011-02-24,10.658190727233887,11.759167671203613,12.959622383117676,,28.382110595703125,52.74324417114258,,
2011-02-25,10.770242691040039,11.846646308898926,13.095955848693848,,28.851022720336914,53.47547912597656,,
2011-02-28,10.824931144714355,12.076984405517578,13.336542129516602,,29.271642684936523,54.22209548950195,,
2011-03-01,10.752631187438965,12.132518768310547,13.27238655090332,,29.078561782836914,53.784183502197266,,
2011-03-02,10.784914016723633,12.307398796081543,13.537032127380371,,29.347501754760742,54.50205993652344,,
2011-03-03,10.85161304473877,12.625216484069824,13.913949966430664,,29.871553421020508,55.5214729309082,,
2011-03-04,10.824931144714355,12.68075180053711,13.97008991241455,,29.954301834106445,55.600440979003906,,
2011-03-07,10.77824592590332,12.59343433380127,13.833755493164062,,29.719852447509766,55.12663650512695,,
2011-03-08,10.985005378723145,12.752340316772461,13.825737953186035,,30.436994552612305,56.21064376831055,,
2011-03-09,10.911642074584961,12.943029403686523,14.042265892028809,,30.636964797973633,56.339847564697266,,
2011-03-10,10.677666664123535,12.633159637451172,13.833755493164062,,30.09221649169922,55.5214729309082,,
2011-03-11,10.618507385253906,12.696722984313965,13.833755493164062,,30.016355514526367,55.492767333984375,,
2011-03-14,10.811592102050781,12.545761108398438,13.809698104858398,,30.043949127197266,55.629146575927734,,
2011-03-15,10.864884376525879,12.31534481048584,13.601187705993652,,29.519882202148438,54.746150970458984,,
2011-03-16,10.571484565734863,12.220001220703125,13.32050609588623,,28.788957595825195,53.48985290527344,,
2011-03-17,10.790250778198242,11.981637954711914,13.120014190673828,,28.947551727294922,53.35343933105469,,
2011-03-18,10.678866386413574,12.069038391113281,13.120014190673828,,28.740680694580078,53.29601287841797,,
2011-03-21,10.984939575195312,12.418715476989746,13.504953384399414,,29.4785099029541,54.72462463378906,,
2011-03-22,11.018356323242188,12.610594749450684,13.529010772705078,,29.533674240112305,54.925621032714844,,
2011-03-23,11.185029983520508,12.633159637451172,13.64128589630127,,29.78191375732422,55.5214729309082,,
2011-03-24,11.241922378540039,12.79842472076416,13.825737953186035,,30.0853214263916,56.13167953491211,,
2011-03-25,11.255128860473633,12.803509712219238,13.761579513549805,,30.112899780273438,56.20345687866211,,
2011-03-28,11.205107688903809,12.649052619934082,13.601187705993652,,29.878459930419922,55.650691986083984,,
2011-03-29,11.418537139892578,12.87152099609375,13.68940258026123,,30.147384643554688,56.05270767211914,,
2011-03-30,11.651976585388184,12.990702629089355,13.809698104858398,,30.616283416748047,57.014671325683594,,
2011-03-31,11.7252779006958,13.093989372253418,13.857813835144043,,30.967945098876953,57.682315826416016,,38.29350662231445
2011-04-01,11.832058906555176,13.006669998168945,13.889891624450684,,31.367897033691406,58.1920280456543,,38.82474136352539
2011-04-04,11.932103157043457,13.197280883789062,14.178597450256348,,31.96091651916504,59.44115447998047,,39.6511116027832
2011-04-05,11.91142749786377,13.16550064086914,14.074339866638184,,31.719566345214844,59.3549919128418,,39.415016174316406
2011-04-06,11.899023056030273,13.332353591918945,14.36304759979248,,31.76783561706543,59.426780700683594,,39.61423110961914
2011-04-07,11.798709869384766,13.285476684570312,14.427199363708496,,31.712671279907227,59.376522064208984,,39.54045104980469
2011-04-08,11.758692741394043,13.276735305786133,14.699867248535156,,31.733360290527344,59.62779235839844,,39.6363639831543
2011-04-11,11.668519973754883,13.133718490600586,14.611652374267578,,31.423059463500977,58.92425537109375,,39.053470611572266
2011-04-12,11.431875228881836,13.054265022277832,14.435221672058105,,31.057592391967773,58.22073745727539,,38.78047180175781
2011-04-13,11.64824104309082,13.203639030456543,14.619669914245605,,31.360992431640625,58.93861389160156,,39.17152786254883
2011-04-14,11.64797592163086,13.260844230651855,14.71590805053711,,31.40926170349121,59.383705139160156,,39.28957748413086
2011-04-15,11.645306587219238,13.399889945983887,14.97253131866455,,31.574756622314453,59.65650177001953,,39.562583923339844
2011-04-18,11.325227737426758,13.316461563110352,14.772046089172363,,30.954160690307617,58.694515228271484,,38.94279098510742
2011-04-19,11.365180015563965,13.364134788513184,14.908371925354004,,30.919687271118164,59.04631042480469,,38.88376998901367
