market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
CAC40,0.12,M,12,Crisis_next_12M,Systemic_Corr,0.0070512450727823195,0.4295117318412799,-0.7900274596787134,-2.378089337871161,0.09272757943538455,197,11
CAC40,0.12,M,12,Crisis_next_12M,Shiller_CAPE,0.03478103904261365,0.0887006204759676,-1.7022921241784967,-0.10202451478953177,0.9030074143608235,197,11
CAC40,0.12,M,12,Crisis_next_12M,YC_10Y3M,0.06710824832611773,0.025339293904515763,2.236190520468727,0.8712131416011317,2.3898082715126816,197,11
CAC40,0.12,M,12,Crisis_next_12M,CFNAI,0.26121919611834854,0.00014116711603754433,3.806114381733211,1.8988017012665694,6.677887541724738,197,11
CAC40,0.12,M,12,Crisis_next_12M,CISS,0.017061553231108584,0.29646370444028947,-1.0440468716696318,-3.156842781499504,0.042559900088357104,197,11
CAC40,0.12,M,12,Crisis_next_12M,Downside_Beta,0.012892123449707471,0.3104923325760143,-1.01418951113763,-1.5041053810003362,0.22221600359277613,197,11
CAC40,0.12,M,12,Crisis_next_12M,NFCI,0.04056719389226737,0.12954899563287522,-1.5158827786353424,-2.9285831087869933,0.053472749564101286,197,11
CAC40,0.12,M,12,Crisis_next_12M,EPU,0.0005017214907041545,0.8397429407005019,-0.20222229958882823,-0.0007382641189308693,0.999262008330973,197,11
CAC40,0.12,M,12,Crisis_next_12M,RSkew,0.011545894911859644,0.3141077981870307,1.006640014079549,0.4236033205885292,1.527455563418175,197,11
CAC40,0.12,M,12,Crisis_next_12M,RSV_Ratio,0.048839788001668105,0.044403592661123814,-2.0102608072070147,-5.83716359427322,0.0029171049958722508,197,11
CAC40,0.12,M,12,Crisis_next_12M,HillTail,0.07452556983360004,0.02021824300778798,-2.3222729519313163,-11.315977577844107,1.2176805822178152e-05,197,11
CAC40,0.12,M,18,Crisis_next_18M,HY_Spread,0.0002455967465335718,0.8962342641913194,-0.13041984809937215,-0.015073227333156329,0.985039805124005,191,9
CAC40,0.12,M,18,Crisis_next_18M,Yield_Curve,0.13270429084143986,0.006503216983353632,2.7212672136377227,1.3473508717718612,3.8472202393666235,191,9
CAC40,0.12,M,18,Crisis_next_18M,Neely,0.042027293450749514,0.1447673981309548,-1.4582654188245867,-1.5627605665307251,0.20955677655430324,191,9
CAC40,0.12,M,18,Crisis_next_18M,PatroCorr,0.0009620692401678399,0.7903253540634548,-0.2658881468472191,-0.5816785028445357,0.5589593638443002,191,9
CAC40,0.12,M,18,Crisis_next_18M,SahmIndicator,0.06502275401937663,0.16248914310350882,-1.3967487355472321,-3.7716990052442827,0.02301293096323422,191,9
CAC40,0.12,M,18,Crisis_next_18M,VIX,0.010746304054365385,0.4173766068353886,-0.8109809567643579,-0.04613302078816477,0.9549149302053083,191,9
CAC40,0.12,M,18,Crisis_next_18M,M2_Growth,0.15351106952149873,0.0022880637044951028,-3.050045932272848,-0.8277328921725414,0.4370389785172749,191,9
CAC40,0.12,M,18,Crisis_next_18M,BuffettDeviation,0.03204092295964256,0.12692639690048663,-1.5263352389674798,-2.647288241891206,0.07084306206682617,191,9
CAC40,0.12,M,18,Crisis_next_18M,Systemic_Corr,0.013102837534847422,0.31938862245586597,-0.9957150357632614,-3.3041017387884453,0.03673219212511328,191,9
CAC40,0.12,M,18,Crisis_next_18M,Shiller_CAPE,0.029859632699961614,0.14478095869232155,-1.4582162042325755,-0.0960655680875023,0.9084044517733877,191,9
CAC40,0.12,M,18,Crisis_next_18M,YC_10Y3M,0.13270429084143986,0.006503216983353632,2.7212672136377227,1.3473508717718612,3.8472202393666235,191,9
CAC40,0.12,M,18,Crisis_next_18M,CFNAI,0.23177732799262907,0.0007675881695104028,3.3642254343037195,1.7882875899585844,5.979204844406617,191,9
