Date,1615.T,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T
2010-12-22,86.1956787109375,10089.7109375,7714.84228515625,7361.43994140625,8659.880859375,7739.1708984375,8280.166015625,12497.529296875,13484.0087890625,9067.349609375
2010-12-24,86.1956787109375,10035.7958984375,7854.0771484375,7291.75390625,8620.265625,7724.30126953125,8246.2861328125,12394.64453125,13347.11328125,8998.068359375
2010-12-27,85.53770446777344,10074.306640625,7911.03515625,7335.0869140625,8612.3427734375,7761.47509765625,8300.494140625,12473.322265625,13468.796875,9093.3310546875
2010-12-28,86.1956787109375,10036.181640625,7835.08984375,7324.76171875,8644.0361328125,7739.1708984375,8260.244140625,12461.216796875,13453.5859375,9101.9912109375
2010-12-29,87.51166534423828,10051.201171875,7860.4052734375,7383.42431640625,8715.3427734375,7754.0400390625,8291.2802734375,12449.1123046875,13468.796875,9093.3310546875
2010-12-30,85.53770446777344,9974.1806640625,7784.45947265625,7279.08447265625,8683.6494140625,7716.8681640625,8178.52734375,12322.01953125,13347.11328125,9032.7109375
2011-01-04,87.51166534423828,10082.009765625,7986.98193359375,7431.1279296875,8818.341796875,7754.0400390625,8293.716796875,12491.4794921875,13658.92578125,9188.59375
2011-01-05,85.53770446777344,10082.009765625,8100.900390625,7431.31787109375,8818.341796875,7716.8681640625,8320.822265625,12473.322265625,13689.345703125,9205.9169921875
2011-01-06,87.51166534423828,10097.412109375,8113.55859375,7538.826171875,8945.109375,7768.90771484375,8524.0986328125,12606.466796875,13947.9228515625,9422.423828125
2011-01-07,88.16962432861328,10156.1025390625,8094.57275390625,7532.744140625,8984.7265625,7754.0400390625,8666.392578125,12576.2060546875,14054.3955078125,9396.4423828125
2011-01-11,87.51166534423828,10159.0302734375,8075.58447265625,7551.49462890625,9032.263671875,7746.6025390625,8666.392578125,12588.3115234375,14039.1875,9379.123046875
2011-01-12,89.48560333251953,10212.9443359375,8069.25537109375,7539.14208984375,8996.609375,7731.736328125,8720.6015625,12691.1962890625,14031.58203125,9361.80078125
2011-01-13,90.80156707763672,10307.6015625,8189.5029296875,7595.84228515625,9071.87890625,7768.90771484375,8801.91015625,12788.0283203125,13993.5546875,9422.423828125
2011-01-14,92.1175308227539,10228.349609375,8157.85986328125,7583.1708984375,9063.955078125,7739.1708984375,8768.03125,12654.8818359375,14046.7919921875,9309.8388671875
2011-01-17,90.1435775756836,10236.0498046875,8056.59912109375,7564.166015625,9063.955078125,7776.3427734375,8646.0654296875,12691.1962890625,13902.2919921875,9301.1787109375
2011-01-18,90.80156707763672,10236.0498046875,8176.84716796875,7593.75,9103.5712890625,7716.8681640625,8693.498046875,12536.08203125,13978.345703125,9309.8388671875
2011-01-19,90.80156707763672,10243.75390625,8290.765625,7627.51708984375,9202.8466796875,7716.8681640625,8734.1533203125,12588.3115234375,14122.8427734375,9370.4619140625
2011-01-20,89.48560333251953,10159.0302734375,8227.4775390625,7583.1708984375,9087.724609375,7716.8681640625,8578.3076171875,12521.73828125,14039.1875,9223.236328125
2011-01-21,87.51166534423828,10051.201171875,7961.6669921875,7519.81982421875,8889.6494140625,7731.736328125,8415.685546875,12213.083984375,13582.8740234375,9015.38671875
2011-01-24,88.16962432861328,10058.9033203125,8037.61279296875,7488.1435546875,9000.5712890625,7798.64599609375,8598.634765625,12170.7177734375,13620.8994140625,9101.9912109375
2011-01-25,89.48560333251953,10208.1689453125,8233.806640625,7646.521484375,9135.263671875,7850.6865234375,8700.2734375,12418.8525390625,13841.44921875,9257.8759765625
2011-01-26,87.51166534423828,10197.5400390625,8132.544921875,7633.78955078125,9048.1083984375,7768.90771484375,8673.16796875,12291.759765625,13902.2919921875,9197.2548828125
2011-01-27,88.8276138305664,10259.154296875,8183.1748046875,7684.53271484375,9103.5712890625,7746.6025390625,8768.03125,12467.26953125,13978.345703125,9266.5380859375
2011-01-28,86.1956787109375,10159.0302734375,8132.544921875,7602.17724609375,9032.263671875,7701.9990234375,8734.1533203125,12182.8232421875,14062.0009765625,9223.236328125
2011-01-31,85.53770446777344,10035.7958984375,8107.22998046875,7519.81982421875,8929.2646484375,7716.8681640625,8605.41015625,12146.5107421875,13849.0556640625,9067.349609375
2011-02-01,84.87972259521484,10082.009765625,8265.4501953125,7616.05029296875,8992.6474609375,7754.0400390625,8673.16796875,12194.9267578125,13947.9228515625,9058.6904296875
2011-02-02,88.16962432861328,10159.0302734375,8404.6865234375,7742.69140625,9095.6484375,7791.21044921875,8869.671875,12418.8525390625,14236.921875,9223.236328125
2011-02-03,86.1956787109375,10159.0302734375,8322.4091796875,7724.57275390625,9095.6484375,7806.07861328125,8781.583984375,12473.322265625,14229.3154296875,9162.6142578125
2011-02-04,88.16962432861328,10328.474609375,8354.0537109375,7747.88525390625,9230.33984375,7880.423828125,8842.568359375,13084.58203125,14350.9990234375,9223.236328125
2011-02-07,88.8276138305664,10313.072265625,8404.6865234375,7779.56103515625,9309.5703125,7880.423828125,8842.568359375,13072.4765625,14457.470703125,9249.2177734375
2011-02-08,90.1435775756836,10366.9873046875,8436.3271484375,7804.90087890625,9357.1083984375,7880.423828125,8862.8955078125,13090.6318359375,14571.5498046875,9283.857421875
2011-02-09,90.1435775756836,10413.19921875,8309.751953125,7740.853515625,9277.876953125,7925.02978515625,9018.740234375,12939.3330078125,14350.9990234375,9223.236328125
2011-02-10,90.1435775756836,10428.6044921875,8442.65625,7728.8798828125,9254.1083984375,7932.46435546875,9052.62109375,12963.5390625,14350.9990234375,9179.9375
2011-02-14,90.80156707763672,10451.7099609375,8556.576171875,7840.7578125,9321.294921875,7932.46435546875,9262.6728515625,13005.90234375,14579.1533203125,9283.857421875
2011-02-15,91.45954895019531,10490.220703125,8613.537109375,7823.90771484375,9333.3388671875,7954.76806640625,9337.208984375,13211.673828125,14731.2578125,9327.16015625
2011-02-16,92.7755126953125,10505.77734375,8518.603515625,7919.18798828125,9412.5703125,7932.46435546875,9330.4326171875,13296.4033203125,14685.62890625,9413.763671875
2011-02-17,93.4334945678711,10590.345703125,8619.8642578125,7956.94384765625,9468.0322265625,7969.6357421875,9371.0888671875,13296.4033203125,14632.3896484375,9491.705078125
2011-02-18,92.7755126953125,10567.23828125,8740.111328125,7936.35498046875,9452.1845703125,8036.5439453125,9337.208984375,13284.298828125,14632.3896484375,9483.044921875
2011-02-21,94.09148406982422,10590.345703125,8910.990234375,7963.279296875,9420.4921875,8021.67724609375,9316.8818359375,13217.724609375,14601.970703125,9387.7822265625
2011-02-22,91.45954895019531,10551.8369140625,8860.3603515625,7868.25244140625,9262.0302734375,7984.50390625,9127.15625,12999.8505859375,14350.9990234375,9266.5380859375
2011-02-23,90.1435775756836,10467.1123046875,8664.16796875,7855.5830078125,9182.80078125,7939.89697265625,9025.517578125,12951.435546875,14168.4755859375,9188.59375
2011-02-24,89.48560333251953,10359.2822265625,8575.5625,7665.52880859375,9000.5712890625,7850.6865234375,8842.568359375,12588.3115234375,13849.0556640625,9067.349609375
2011-02-25,90.1435775756836,10467.1123046875,8670.4951171875,7779.4345703125,9040.1875,7835.818359375,8984.861328125,12733.5595703125,14001.1611328125,9136.6328125
2011-02-28,91.45954895019531,10474.8154296875,8651.5087890625,7899.927734375,9182.80078125,7887.85693359375,9100.0517578125,12915.123046875,14290.16015625,9275.19921875
2011-03-01,92.7755126953125,10559.5361328125,8809.7314453125,8007.62646484375,9333.3388671875,7917.595703125,9228.794921875,12939.3330078125,14586.7587890625,9353.1416015625
2011-03-02,91.45954895019531,10397.7939453125,8746.4423828125,7785.8955078125,9119.416015625,7843.24951171875,9005.1884765625,12685.14453125,14328.181640625,9188.59375
2011-03-03,90.80156707763672,10428.6044921875,8784.4140625,7798.56640625,9111.494140625,7887.85693359375,9025.517578125,12691.1962890625,14533.5234375,9179.9375
2011-03-04,90.80156707763672,10497.9208984375,8898.33203125,7922.29345703125,9159.03125,7880.423828125,9079.7236328125,12939.3330078125,14670.41796875,9283.857421875
2011-03-07,90.1435775756836,10343.87890625,8904.662109375,7766.89111328125,8984.7265625,7850.6865234375,8896.775390625,12666.98828125,14442.2626953125,9119.3115234375
2011-03-08,89.48560333251953,10390.09375,8828.7158203125,7722.54345703125,9000.5712890625,7865.5546875,8876.4482421875,12600.4140625,14442.2626953125,9136.6328125
2011-03-09,90.1435775756836,10536.431640625,8885.6748046875,7715.5771484375,9056.03125,7910.162109375,8869.671875,12775.9228515625,14442.2626953125,9127.9716796875
2011-03-10,87.51166534423828,10459.4130859375,8657.837890625,7665.52880859375,8945.109375,7880.423828125,8788.359375,12376.48828125,14183.68359375,9110.650390625
2011-03-11,86.85366821289062,10328.474609375,8461.64453125,7532.48974609375,8747.03515625,7783.77783203125,8612.1865234375,12182.8232421875,13909.8984375,8876.82421875
2011-03-14,79.61585998535156,9881.7548828125,7771.80126953125,7690.8681640625,8041.88525390625,7523.57470703125,7887.1630859375,11329.4794921875,12989.66796875,8114.71533203125
2011-03-15,72.37805938720703,8780.3583984375,7151.57470703125,6943.3212890625,7289.1943359375,6988.30078125,7243.45166015625,9864.876953125,12039.0185546875,7439.21142578125
2011-03-16,75.01000213623047,9327.205078125,7689.52587890625,7285.42041015625,7732.8857421875,7025.4716796875,7724.54052734375,10536.6591796875,12586.59375,7889.546875
2011-03-17,72.37805938720703,9319.5048828125,7828.759765625,7912.599609375,7724.9619140625,7241.068359375,7866.83642578125,10572.9716796875,12708.275390625,7664.3798828125
2011-03-18,75.01000213623047,9358.013671875,8278.1083984375,8108.9892578125,7820.03955078125,7307.97802734375,7860.06103515625,10972.4072265625,13141.7734375,8080.0751953125
2011-03-22,81.58981323242188,9642.990234375,8733.783203125,8185.01123046875,8350.8828125,7426.9287109375,8090.44140625,11807.59375,13712.162109375,8383.1865234375
2011-03-23,80.27384185791016,9642.990234375,8480.630859375,7874.5869140625,8263.7275390625,7382.3212890625,7893.93994140625,11619.978515625,13499.2177734375,8270.6015625
2011-03-24,79.61585998535156,9565.970703125,8923.6494140625,7975.9501953125,8232.0380859375,7434.36279296875,7778.74951171875,11644.1845703125,13643.7138671875,8279.2626953125
2011-03-25,78.9578857421875,9689.203125,8980.607421875,7950.60888671875,8268.5615234375,7516.14111328125,7819.40380859375,11523.1455078125,13849.0556640625,8279.2626953125
2011-03-28,78.9578857421875,9666.09765625,9031.23828125,7887.25830078125,8295.421875,7531.0087890625,7927.81884765625,11765.228515625,13795.8232421875,8209.9794921875
2011-03-29,78.29988861083984,9604.4814453125,8986.9375,7836.57666015625,8398.4208984375,7590.4833984375,7982.025390625,11843.904296875,13894.6875,8365.8642578125
2011-03-30,78.29988861083984,9758.5224609375,9037.5673828125,7975.9501953125,8533.1142578125,7657.39306640625,8198.85546875,12164.666015625,14290.16015625,8573.712890625
2011-03-31,79.61585998535156,9689.203125,9005.9228515625,7969.61572265625,8604.419921875,7664.82763671875,8198.85546875,12079.9375,14328.181640625,8617.015625
2011-04-01,79.61585998535156,9589.078125,9297.05078125,7975.9501953125,8556.8818359375,7657.39306640625,8110.7685546875,12049.6767578125,14274.9462890625,8591.0341796875
2011-04-04,78.29988861083984,9589.078125,9316.0361328125,7994.9560546875,8517.2666015625,7679.69482421875,8049.78759765625,11946.791015625,14267.3408203125,8565.0517578125
2011-04-05,78.29988861083984,9550.5654296875,9081.869140625,7893.591796875,8366.728515625,7657.39306640625,7792.2998046875,11716.8115234375,13993.5546875,8452.46875
2011-04-06,76.98394012451172,9612.1826171875,8942.634765625,7792.2314453125,8319.1904296875,7642.525390625,7805.85205078125,11523.1455078125,13795.8232421875,8374.5263671875
2011-04-07,77.64191436767578,9673.7978515625,8936.3046875,7716.2080078125,8271.6533203125,7642.525390625,7887.1630859375,11498.9384765625,13727.375,8348.544921875
2011-04-08,78.9578857421875,9797.033203125,8936.3046875,7798.56640625,8358.8056640625,7687.1318359375,7961.69921875,11601.822265625,14031.58203125,8417.826171875
2011-04-11,78.9578857421875,9843.24609375,9100.85546875,7830.240234375,8327.11328125,7716.8681640625,7826.18017578125,11638.134765625,13978.345703125,8383.1865234375
2011-04-12,77.64191436767578,9696.904296875,8759.09765625,7690.8681640625,8168.65380859375,7642.525390625,7710.98974609375,11408.1572265625,13689.345703125,8209.9794921875
2011-04-13,78.9578857421875,9781.6298828125,8702.138671875,7747.88525390625,8263.7275390625,7739.1708984375,7893.93994140625,11450.521484375,13826.240234375,8296.5830078125
2011-04-14,78.9578857421875,9704.6064453125,8638.849609375,7811.236328125,8358.8056640625,7687.1318359375,7961.69921875,11498.9384765625,13978.345703125,8383.1865234375
2011-04-15,78.29988861083984,9712.310546875,8588.21875,7735.2138671875,8382.57421875,7657.39306640625,7921.04296875,11402.103515625,13929.21484375,8322.5634765625
2011-04-18,77.64191436767578,9781.6298828125,8600.8798828125,7703.5390625,8327.11328125,7679.69482421875,7900.71484375,11293.16796875,13879.4765625,8253.2822265625
2011-04-19,76.3259506225586,9642.990234375,8455.31640625,7595.84228515625,8239.9599609375,7627.6552734375,7744.86865234375,11160.021484375,13651.3232421875,8114.71533203125
2011-04-20,76.98394012451172,9758.5224609375,8575.5625,7602.17724609375,8342.958984375,7687.1318359375,7914.26611328125,11317.375,13894.6875,8244.62109375
2011-04-21,76.98394012451172,9804.734375,8733.783203125,7595.84228515625,8358.8056640625,7746.6025390625,7982.025390625,11529.19921875,14001.1611328125,8339.884765625
2011-04-22,76.3259506225586,9789.330078125,8759.09765625,7608.51171875,8414.267578125,7649.9580078125,8205.6318359375,11468.6767578125,14138.0537109375,8365.8642578125
2011-04-25,76.3259506225586,9773.927734375,8740.111328125,7602.17724609375,8406.34375,7590.4833984375,8117.54443359375,11480.7822265625,14107.634765625,8365.8642578125
2011-04-26,75.66797637939453,9704.6064453125,8759.09765625,7526.154296875,8358.8056640625,7523.57470703125,7975.25,11305.2705078125,13894.6875,8227.30078125
2011-04-27,76.3259506225586,9812.4375,8847.701171875,7513.48486328125,8430.11328125,7575.615234375,8076.8896484375,11444.4677734375,13978.345703125,8331.2236328125
2011-04-28,76.98394012451172,9951.07421875,8898.33203125,7684.53271484375,8509.341796875,7664.82763671875,8144.6474609375,11571.5634765625,14229.3154296875,8452.46875
2011-05-02,79.61585998535156,10174.4345703125,8835.0439453125,7798.56640625,8683.6494140625,7739.1708984375,8334.3740234375,11819.6962890625,14525.9189453125,8599.6923828125
2011-05-06,78.9578857421875,10166.7314453125,8493.287109375,7792.2314453125,8612.3427734375,7739.1708984375,8097.216796875,11644.1845703125,14290.16015625,8435.1484375
2011-05-09,78.9578857421875,10051.201171875,8543.9189453125,7785.8955078125,8620.265625,7724.30126953125,8049.78759765625,11571.5634765625,14138.0537109375,8462.42578125
2011-05-10,79.61585998535156,10151.328125,8714.7978515625,7817.572265625,8596.4970703125,7724.30126953125,8117.54443359375,11708.0380859375,14328.181640625,8497.2431640625
2011-05-11,79.61585998535156,10151.328125,8708.4677734375,7842.912109375,8620.265625,7724.30126953125,8198.85546875,11662.34375,14312.97265625,8497.5869140625
2011-05-12,79.61585998535156,10004.9892578125,8512.2744140625,7741.54931640625,8628.1875,7687.1318359375,8300.494140625,11462.6259765625,14160.8681640625,8409.1669921875
2011-05-13,76.98394012451172,9951.07421875,8221.1494140625,7621.1806640625,8438.0361328125,7560.74609375,8300.494140625,11135.8125,13978.345703125,8313.904296875
2011-05-16,76.3259506225586,9955.0,8037.61279296875,7595.84228515625,8390.4990234375,7531.0087890625,8253.0625,11014.771484375,13750.189453125,8287.921875
2011-05-17,76.3259506225586,9858.6494140625,8132.544921875,7576.83447265625,8335.03515625,7508.705078125,8239.51171875,10966.3564453125,13727.375,8296.5830078125
2011-05-18,78.29988861083984,10051.201171875,8309.751953125,7678.19921875,8444.216796875,7523.57470703125,8246.2861328125,11123.7109375,13986.787109375,8296.5830078125
2011-05-19,75.66797637939453,9997.287109375,8227.4775390625,7608.51171875,8477.65234375,7523.57470703125,8212.4072265625,11149.185546875,13833.845703125,8303.3369140625
2011-05-20,75.66797637939453,9981.8828125,8050.271484375,7608.51171875,8382.57421875,7545.8779296875,8151.42333984375,11075.2919921875,13712.162109375,8296.5830078125
2011-05-23,75.01000213623047,9850.9482421875,7923.69287109375,7494.47998046875,8263.7275390625,7545.8779296875,8056.56201171875,10809.0029296875,13286.2734375,8166.677734375
2011-05-24,74.35200500488281,9927.9677734375,7949.00927734375,7488.1435546875,8279.5751953125,7605.35205078125,8055.54443359375,10839.2607421875,13339.5087890625,8201.404296875
2011-05-25,75.01000213623047,9935.669921875,7999.6396484375,7431.1279296875,8235.4443359375,7605.35205078125,8151.42333984375,10771.7197265625,13239.8037109375,8132.037109375
2011-05-26,74.35200500488281,9953.6943359375,8214.8193359375,7507.14990234375,8363.876953125,7642.525390625,8246.2861328125,10869.5224609375,13415.560546875,8235.958984375
2011-05-27,75.01000213623047,9989.5849609375,8271.7783203125,7500.814453125,8335.03515625,7657.39306640625,8198.85546875,10905.8349609375,13400.3505859375,8270.6015625
2011-05-30,75.01000213623047,9912.564453125,8202.1611328125,7488.1435546875,8335.03515625,7627.6552734375,8151.42333984375,10851.3671875,13362.3232421875,8227.30078125
2011-05-31,75.66797637939453,10035.7958984375,8480.630859375,7614.845703125,8422.1884765625,7664.82763671875,8320.822265625,11008.7197265625,13643.7138671875,8322.5634765625
2011-06-01,75.01000213623047,10097.412109375,8569.2353515625,7633.8525390625,8501.4208984375,7716.8681640625,8307.26953125,11075.2919921875,13757.7919921875,8400.505859375
2011-06-02,75.01000213623047,9966.4775390625,8328.7373046875,7538.826171875,8374.6533203125,7664.82763671875,8131.09716796875,10881.626953125,13552.453125,8256.3974609375
2011-06-03,73.0360336303711,9966.4775390625,8100.900390625,7475.4736328125,8279.5751953125,7605.35205078125,8015.90478515625,10736.3759765625,13484.0087890625,8192.6572265625
2011-06-06,71.72007751464844,9960.779296875,8126.21533203125,7412.1220703125,8224.1142578125,7583.048828125,7968.47509765625,10633.490234375,13278.66796875,8114.71533203125
2011-06-07,73.0360336303711,9897.1591796875,8290.765625,7456.4677734375,8255.8056640625,7583.048828125,7982.025390625,10633.490234375,13347.11328125,8114.71533203125
2011-06-08,73.69402313232422,9912.564453125,8379.369140625,7488.1435546875,8295.421875,7597.91748046875,8063.3369140625,10657.7001953125,13392.744140625,8106.05419921875
2011-06-09,72.37805938720703,9889.4580078125,8309.751953125,7475.4736328125,8342.958984375,7597.91748046875,8022.68212890625,10615.333984375,13354.71875,8172.9130859375
2011-06-10,73.0360336303711,10012.69140625,8430.0,7526.154296875,8422.1884765625,7605.35205078125,8164.97509765625,10736.3759765625,13529.6376953125,8170.056640625
2011-06-13,73.0360336303711,9920.267578125,8341.396484375,7507.14990234375,8335.03515625,7575.615234375,7948.14794921875,10681.9072265625,13456.8564453125,8080.0751953125
2011-06-14,75.01000213623047,9966.4775390625,8398.35546875,7564.166015625,8430.11328125,7627.6552734375,8002.35400390625,10802.9482421875,13537.2421875,8227.30078125
2011-06-15,73.69402313232422,10012.69140625,8442.65625,7583.1708984375,8438.0361328125,7583.048828125,8063.3369140625,10875.5732421875,13582.8740234375,8235.958984375
2011-06-16,73.69402313232422,9897.1591796875,8208.4912109375,7507.14990234375,8350.8828125,7516.14111328125,7995.578125,10875.5732421875,13484.0087890625,8132.037109375
2011-06-17,73.0360336303711,9766.2255859375,8126.21533203125,7342.43603515625,8366.728515625,7434.36279296875,7927.81884765625,10718.21875,13255.8515625,8054.09423828125
2011-06-20,72.37805938720703,9750.8203125,8056.59912109375,7380.44775390625,8271.6533203125,7478.9677734375,7921.04296875,10694.01171875,13354.71875,8080.0751953125
2011-06-21,73.69402313232422,9828.0712890625,8113.55859375,7412.1220703125,8327.3515625,7456.6640625,8014.68603515625,10742.4287109375,13491.61328125,8045.43359375
2011-06-22,75.01000213623047,9979.109375,8278.1083984375,7538.826171875,8469.7265625,7508.705078125,8137.87255859375,11014.771484375,13886.47265625,8279.2626953125
2011-06-23,75.01000213623047,9997.287109375,8252.7919921875,7500.814453125,8374.6533203125,7538.4423828125,8171.75,10966.3564453125,13811.029296875,8227.30078125
2011-06-24,76.3259506225586,10058.9033203125,8303.4228515625,7545.16015625,8430.11328125,7545.8779296875,8198.85546875,11190.2802734375,13887.080078125,8357.205078125
2011-06-27,75.66797637939453,9974.1806640625,8202.1611328125,7538.826171875,8430.11328125,7486.40185546875,8169.041015625,11123.7109375,13864.267578125,8313.904296875
2011-06-28,75.66797637939453,10019.0078125,8240.1357421875,7570.5,8430.11328125,7493.83740234375,8205.6318359375,11208.4375,13864.267578125,8279.2626953125
2011-06-29,76.3259506225586,10151.328125,8373.0400390625,7633.8525390625,8477.65234375,7575.615234375,8347.92578125,11383.947265625,13917.5009765625,8435.1484375
2011-06-30,78.29988861083984,10166.7314453125,8461.64453125,7684.53271484375,8618.2861328125,7635.08935546875,8361.4765625,11523.1455078125,13947.9228515625,8478.44921875
2011-07-01,78.29988861083984,10197.5400390625,8455.31640625,7716.2080078125,8667.802734375,7583.048828125,8463.1171875,11541.3046875,14077.212890625,8521.7529296875
2011-07-04,80.27384185791016,10320.7734375,8556.576171875,7811.236328125,8699.49609375,7620.22119140625,8585.08203125,11668.3955078125,14305.3671875,8573.712890625
2011-07-05,80.27384185791016,10266.859375,8543.9189453125,7798.56640625,8675.7275390625,7657.39306640625,8557.98046875,11704.708984375,14191.2900390625,8582.373046875
2011-07-06,81.58981323242188,10305.369140625,8607.2080078125,7842.912109375,8715.3427734375,7672.26025390625,8557.98046875,11765.228515625,14328.181640625,8686.2978515625
2011-07-07,81.58981323242188,10351.5810546875,8626.193359375,7874.5869140625,8794.572265625,7709.43359375,8639.2900390625,11753.30859375,14344.916015625,8660.31640625
2011-07-08,80.93183135986328,10444.0068359375,8727.455078125,7887.25830078125,8826.263671875,7724.30126953125,8713.8251953125,11825.7490234375,14373.814453125,8720.9375
2011-07-11,80.27384185791016,10382.390625,8702.138671875,7855.5830078125,8778.7255859375,7687.1318359375,8646.0654296875,11680.5009765625,14328.181640625,8625.6748046875
2011-07-12,78.9578857421875,10343.87890625,8512.2744140625,7728.8798828125,8675.7275390625,7657.39306640625,8517.3232421875,11498.9384765625,14054.3955078125,8478.44921875
2011-07-13,77.64191436767578,10174.4345703125,8499.6171875,7627.51708984375,8564.8056640625,7426.9287109375,8436.0126953125,11244.75,13856.6611328125,8374.5263671875
2011-07-14,76.3259506225586,10135.923828125,8436.3271484375,7595.84228515625,8669.7060546875,7412.05859375,8388.58203125,11475.455078125,13917.5009765625,8322.5634765625
2011-07-15,76.3259506225586,10120.51953125,8430.0,7621.1806640625,8556.9619140625,7478.9677734375,8415.685546875,11328.5126953125,13826.240234375,8374.5263671875
2011-07-19,75.66797637939453,10026.09375,8417.3408203125,7614.845703125,8572.7265625,7441.794921875,8368.2548828125,11250.8017578125,13834.2255859375,8261.939453125
2011-07-20,76.3259506225586,10043.5,8562.9052734375,7633.8525390625,8572.7265625,7464.09912109375,8429.2373046875,11275.0107421875,13974.9951171875,8369.7626953125
2011-07-21,75.66797637939453,10012.69140625,8581.892578125,7621.1806640625,8556.8818359375,7449.23046875,8381.8056640625,11256.85546875,13933.3232421875,8331.2236328125
2011-07-22,78.29988861083984,10081.31640625,8676.822265625,7716.2080078125,8612.3427734375,7471.53466796875,8456.3408203125,11358.470703125,14077.212890625,8435.1484375
2011-07-25,76.98394012451172,10051.201171875,8626.193359375,7728.8798828125,8564.8056640625,7464.09912109375,8395.3564453125,11287.115234375,13940.318359375,8348.544921875
2011-07-26,77.64191436767578,10138.54296875,8670.4951171875,7741.54931640625,8604.419921875,7456.6640625,8415.685546875,11323.427734375,13917.5009765625,8417.826171875
2011-07-27,76.3259506225586,10212.9443359375,8569.2353515625,7671.8623046875,8548.95703125,7426.9287109375,8300.494140625,11504.98828125,13839.396484375,8374.3525390625
2011-07-28,76.3259506225586,10105.1162109375,8398.35546875,7564.166015625,8447.703125,7360.01806640625,8171.75,11281.0634765625,13664.1748046875,8270.6015625
2011-07-29,75.66797637939453,10228.349609375,8512.2744140625,7519.81982421875,8399.134765625,7315.41162109375,8131.09716796875,11250.8017578125,13514.4267578125,8183.99951171875
2011-08-01,76.98394012451172,10174.4345703125,8562.9052734375,7608.51171875,8485.5732421875,7367.451171875,8259.83984375,11474.7294921875,13879.4765625,8287.921875
2011-08-02,76.98394012451172,10243.75390625,8486.958984375,7538.826171875,8438.0361328125,7330.27978515625,8124.3212890625,11220.54296875,13514.4267578125,8183.99951171875
2011-08-03,75.01000213623047,10012.69140625,8271.7783203125,7348.76904296875,8224.1142578125,7248.5029296875,7995.578125,10930.0419921875,13141.7734375,7958.830078125
2011-08-04,74.35200500488281,9985.7333984375,8107.22998046875,7367.77587890625,8295.421875,7255.9365234375,8029.458984375,10923.9912109375,13217.8232421875,7958.830078125
2011-08-05,73.0360336303711,9766.2255859375,7752.814453125,7146.04638671875,7986.42236328125,7122.119140625,7643.23046875,10470.0849609375,12829.9609375,7681.69921875
2011-08-08,71.72007751464844,9673.7978515625,7619.9091796875,6905.31005859375,7851.73046875,7047.775390625,7521.263671875,10221.94921875,12305.2021484375,7491.17333984375
2011-08-09,70.40412139892578,9450.439453125,7284.48193359375,6702.5859375,7526.88623046875,6936.25927734375,7209.5703125,10004.076171875,11772.837890625,7361.26806640625
2011-08-10,70.40412139892578,9758.5224609375,7411.05810546875,6936.98681640625,7835.884765625,7032.9052734375,7317.986328125,10173.5341796875,12137.8876953125,7421.89013671875
2011-08-11,69.74613189697266,9735.41796875,7271.82421875,6917.98095703125,7661.5791015625,7010.6025390625,7135.0380859375,10010.126953125,11856.4970703125,7248.68359375
2011-08-12,69.74613189697266,9712.310546875,7354.09814453125,6892.64013671875,7685.34716796875,7077.5126953125,7019.84619140625,10016.1787109375,11940.1513671875,7240.02490234375
2011-08-15,69.74613189697266,9866.3505859375,7417.38720703125,6968.66259765625,7781.05810546875,7099.8154296875,7196.01953125,10024.8955078125,11909.73046875,7352.60791015625
2011-08-16,69.08815002441406,9766.2255859375,7423.7158203125,6974.99609375,7827.96240234375,7107.25,7209.5703125,10057.3349609375,12039.0185546875,7413.23193359375
2011-08-17,69.74613189697266,9809.35546875,7290.810546875,7006.67236328125,7812.115234375,7047.775390625,7155.3642578125,10022.2314453125,11940.1513671875,7361.26806640625
2011-08-18,69.74613189697266,9778.9326171875,7214.86474609375,6936.98681640625,7709.11669921875,7136.98779296875,6965.63818359375,9841.0322265625,11582.70703125,7179.4013671875
2011-08-19,69.08815002441406,9596.779296875,6949.05322265625,6759.6005859375,7534.80908203125,7077.5126953125,6782.68896484375,9562.275390625,11179.6328125,6945.57373046875
2011-08-22,68.43016052246094,9720.0107421875,6784.50341796875,6689.9150390625,7447.65625,7077.5126953125,6592.9638671875,9489.6494140625,11004.71484375,6832.98876953125
2011-08-23,67.7721939086914,9843.24609375,6790.83251953125,6765.93701171875,7463.50244140625,7114.68505859375,6714.9306640625,9295.982421875,11065.5537109375,6962.89404296875
2011-08-24,67.11420440673828,9773.927734375,6917.41015625,6746.93310546875,7400.1171875,7062.6435546875,6586.1875,9429.1279296875,11301.3154296875,6945.57373046875
2011-08-25,68.43016052246094,9758.5224609375,7094.6171875,6879.96923828125,7598.1943359375,7055.20947265625,6870.7763671875,9598.5869140625,11403.9873046875,7049.49755859375
2011-08-26,68.43016052246094,9689.203125,7189.548828125,6867.29931640625,7534.80908203125,7032.9052734375,6877.5537109375,9513.857421875,11552.2890625,7040.83642578125
2011-08-29,68.43016052246094,9727.7138671875,7088.2880859375,6917.98095703125,7637.80810546875,7047.775390625,6789.46484375,9671.212890625,11468.630859375,7118.7783203125
2011-08-30,69.74613189697266,9812.4375,7290.810546875,7057.3544921875,7717.03857421875,7099.8154296875,6897.880859375,9883.03515625,11734.810546875,7231.36376953125
