Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
1995-02-13,28.01398468017578,,,,,,,,,
1995-02-14,28.050180435180664,,,,,,,,,
1995-02-15,28.204015731811523,,,,,,,,,
1995-02-16,28.167808532714844,,,,,,,,,
1995-02-17,28.059206008911133,,,,,,,,,
1995-02-21,28.050180435180664,,,,,,,,,
1995-02-22,28.258289337158203,,,,,,,,,
1995-02-23,28.303531646728516,,,,,,,,,
1995-02-24,28.37592124938965,,,,,,,,,
1995-02-27,28.149717330932617,,,,,,,,,
1995-02-28,28.384973526000977,,,,,,,,,
1995-03-01,28.204015731811523,,,,,,,,,
1995-03-02,28.24020767211914,,,,,,,,,
1995-03-03,28.249256134033203,,,,,,,,,
1995-03-06,28.267362594604492,,,,,,,,,
1995-03-07,28.050180435180664,,,,,,,,,
1995-03-08,28.12257194519043,,,,,,,,,
1995-03-09,28.113536834716797,,,,,,,,,
1995-03-10,28.52975845336914,,,,,,,,,
1995-03-13,28.502613067626953,,,,,,,,,
1995-03-14,28.710721969604492,,,,,,,,,
1995-03-15,28.65643882751465,,,,,,,,,
1995-03-16,28.82834243774414,,,,,,,,,
1995-03-17,28.857040405273438,,,,,,,,,
1995-03-20,28.857040405273438,,,,,,,,,
1995-03-21,28.78425407409668,,,,,,,,,
1995-03-22,28.811546325683594,,,,,,,,,
1995-03-23,28.829748153686523,,,,,,,,,
1995-03-24,29.23912239074707,,,,,,,,,
1995-03-27,29.35738182067871,,,,,,,,,
1995-03-28,29.35738182067871,,,,,,,,,
1995-03-29,29.348283767700195,,,,,,,,,
1995-03-30,29.293718338012695,,,,,,,,,
1995-03-31,29.175445556640625,,,,,,,,,
1995-04-03,29.248210906982422,,,,,,,,,
1995-04-04,29.439254760742188,,,,,,,,,
1995-04-05,29.439254760742188,,,,,,,,,
1995-04-06,29.548437118530273,,,,,,,,,
1995-04-07,29.52113151550293,,,,,,,,,
1995-04-10,29.575716018676758,,,,,,,,,
1995-04-11,29.47564125061035,,,,,,,,,
1995-04-12,29.575716018676758,,,,,,,,,
1995-04-13,29.739484786987305,,,,,,,,,
1995-04-17,29.566612243652344,,,,,,,,,
1995-04-18,29.466562271118164,,,,,,,,,
1995-04-19,29.439254760742188,,,,,,,,,
1995-04-20,29.48474884033203,,,,,,,,,
1995-04-21,29.630319595336914,,,,,,,,,
1995-04-24,29.97602653503418,,,,,,,,,
1995-04-25,29.894132614135742,,,,,,,,,
1995-04-26,29.921422958374023,,,,,,,,,
1995-04-27,29.99420166015625,,,,,,,,,
1995-04-28,30.0396785736084,,,,,,,,,
1995-05-01,29.95781707763672,,,,,,,,,
1995-05-02,30.021495819091797,,,,,,,,,
1995-05-03,30.440000534057617,,,,,,,,,
1995-05-04,30.421785354614258,,,,,,,,,
1995-05-05,30.38538932800293,,,,,,,,,
1995-05-08,30.60374641418457,,,,,,,,,
1995-05-09,30.57644271850586,,,,,,,,,
1995-05-10,30.612834930419922,,,,,,,,,
1995-05-11,30.6947078704834,,,,,,,,,
