Date,1,2,3,4,5,6,7,8,9,10,11,12
1965-01-01,6.06,3.81,5.5,0.35,5.11,7.59,0.25,3.96,3.05,7.66,2.71,5.89
1965-02-01,1.59,-0.52,3.35,-3.39,0.93,2.22,0.8,0.43,1.39,2.42,1.29,3.3
1965-03-01,-0.77,1.28,-0.2,-3.03,-2.97,-0.59,-1.68,-0.52,-0.82,-0.92,-0.31,-0.41
1965-04-01,4.2,6.78,5.03,0.86,1.98,5.22,2.33,0.66,6.8,2.97,2.64,2.15
1965-05-01,-0.78,-3.3,-0.8,0.86,0.07,0.4,2.77,-0.97,0.19,-1.25,-2.33,-1.05
1965-06-01,-5.1,-6.81,-6.43,-2.05,-5.83,-5.72,-4.18,-3.66,-6.22,-5.31,-4.9,-8.18
1965-07-01,1.58,2.29,2.85,1.86,0.25,3.7,-0.37,1.06,-1.4,3.95,1.15,4.72
1965-08-01,4.06,3.43,4.35,1.54,1.59,5.96,1.33,0.93,2.29,6.3,4.55,5.43
1965-09-01,0.48,7.12,4.06,4.37,3.35,5.27,1.1,1.39,-0.68,2.24,-0.11,2.92
1965-10-01,2.59,6.14,5.09,1.84,2.77,5.1,-2.27,1.05,0.31,3.23,0.85,5.9
1965-11-01,1.08,-3.81,2.57,0.7,-1.5,2.81,-4.31,-1.01,1.34,3.79,1.31,5.7
1965-12-01,1.29,1.48,3.65,0.19,2.23,-1.65,-0.85,-0.33,1.26,3.82,1.95,4.0
1966-01-01,1.93,0.6,4.11,1.03,-0.1,1.28,-1.29,-3.01,-4.28,2.78,0.57,7.47
1966-02-01,-0.48,-1.49,-0.27,-3.47,-1.96,5.19,0.47,-4.18,-1.84,-1.56,-2.06,4.0
1966-03-01,-2.65,-2.97,-1.2,-2.24,-3.46,-0.79,-4.85,-0.14,-2.12,-1.6,-4.06,-1.91
1966-04-01,0.41,0.15,3.93,3.14,0.07,7.61,1.27,1.18,3.08,-0.01,1.3,3.77
1966-05-01,-4.92,-8.4,-6.35,-3.78,-3.89,-6.02,-2.99,-2.74,-2.93,-5.26,-3.88,-9.43
1966-06-01,-1.8,-1.97,-0.18,-2.27,-3.19,-0.03,0.47,-1.79,-2.38,0.99,-2.1,1.87
1966-07-01,-1.19,-2.57,-1.96,0.4,-0.54,-1.74,-1.16,-0.18,-1.97,-1.72,-2.06,-1.83
1966-08-01,-7.22,-7.62,-8.04,-6.44,-7.43,-6.04,-4.57,-8.61,-6.42,-8.11,-8.84,-13.12
1966-09-01,-1.45,-0.97,-2.86,3.91,-5.6,-1.97,-0.56,4.36,-2.0,-1.14,-0.01,-2.78
1966-10-01,4.53,0.37,2.61,8.46,2.22,0.26,9.18,9.96,-1.38,4.87,10.35,-0.35
1966-11-01,2.31,-3.46,3.71,-1.17,0.01,11.21,-2.84,-1.37,0.7,6.91,3.04,10.43
1966-12-01,0.22,-2.65,1.56,-0.66,0.92,0.37,2.96,2.09,-4.16,-0.18,3.44,1.59
1967-01-01,9.39,11.78,11.47,3.58,10.42,10.23,6.24,2.84,11.8,6.45,8.98,13.42
1967-02-01,2.03,-1.09,1.55,-0.1,0.19,6.29,2.13,-1.73,3.22,1.4,0.22,-0.58
1967-03-01,4.45,3.84,6.01,3.62,5.26,5.41,2.96,1.54,2.33,7.86,1.29,5.89
1967-04-01,4.6,11.06,3.31,1.67,5.31,7.77,0.22,1.88,9.21,4.45,0.44,2.86
1967-05-01,-2.72,-7.35,-3.36,-2.46,-4.67,-4.31,-5.66,-4.12,-4.57,-5.29,-2.42,-1.84
1967-06-01,2.75,1.59,2.64,2.28,0.6,6.38,2.73,-1.31,3.78,5.41,3.72,3.42
1967-07-01,6.05,11.11,4.91,6.93,5.28,4.05,-6.58,2.33,6.0,3.79,6.91,8.21
1967-08-01,-0.82,0.14,-0.53,-1.48,-0.08,-0.98,-1.24,-0.65,0.33,0.65,2.2,-1.29
1967-09-01,3.1,4.98,2.71,4.24,4.44,8.38,1.22,-0.1,2.45,2.9,3.04,0.48
1967-10-01,-2.62,-4.91,-4.57,-0.96,-4.61,5.17,-3.49,-5.37,0.66,-5.03,-3.78,-5.6
1967-11-01,0.49,-0.96,1.39,0.78,-1.68,1.43,0.08,3.19,0.84,1.33,-1.06,0.0
1967-12-01,3.13,0.88,4.7,3.07,6.79,2.09,0.12,3.29,3.45,1.7,6.72,4.85
1968-01-01,-0.43,-5.15,-6.12,-0.9,-6.91,-8.85,2.67,0.18,1.13,-6.57,2.9,-3.91
1968-02-01,-2.71,-2.34,-4.59,-2.68,-3.33,-4.54,-2.42,-1.49,-0.85,-4.25,-2.96,-3.66
1968-03-01,0.64,0.65,0.87,0.74,0.63,4.34,-1.12,-3.94,2.86,0.11,0.95,-0.83
1968-04-01,10.97,11.69,11.38,5.65,8.49,12.4,2.21,2.42,12.22,11.9,11.43,12.18
1968-05-01,5.0,-0.34,4.22,1.24,-0.32,3.89,-0.73,0.44,3.43,3.35,6.77,5.98
1968-06-01,1.0,-1.42,-0.46,1.84,0.57,-2.04,4.18,8.45,0.51,2.23,7.85,0.77
1968-07-01,-3.69,-2.92,-4.54,5.28,-2.14,-5.48,-0.2,0.18,-5.16,-4.12,-0.04,-4.46
1968-08-01,2.74,1.25,3.83,1.3,1.75,0.47,1.29,-0.87,2.26,0.68,4.85,1.49
1968-09-01,4.87,6.64,4.39,3.51,5.07,2.93,2.97,0.26,7.84,0.84,9.93,9.2
1968-10-01,0.87,4.67,0.51,2.59,2.36,-4.98,3.17,0.49,0.69,-0.04,2.85,0.23
1968-11-01,4.67,-0.14,5.91,5.68,5.27,8.67,5.39,8.81,5.14,8.12,6.43,8.34
1968-12-01,-1.02,-4.46,-3.01,-2.53,-4.22,-5.43,-6.67,-2.92,-4.13,-1.02,-6.03,-2.53
1969-01-01,-1.19,-1.72,-0.24,-1.14,-1.16,-4.74,1.17,2.44,-0.97,-0.23,-0.04,1.17
1969-02-01,-6.62,-3.58,-6.06,-4.95,-4.61,-3.58,-3.34,-5.22,-4.15,-5.17,-8.84,-8.21
1969-03-01,0.71,5.1,3.13,7.36,1.06,5.46,-0.42,-1.29,5.07,3.35,3.36,-0.46
1969-04-01,1.05,1.22,1.48,-0.36,0.61,3.95,7.68,1.34,3.94,4.98,2.93,1.31
1969-05-01,1.21,0.13,-1.35,4.0,0.97,-1.68,1.07,0.02,0.48,1.68,-1.3,-1.16
1969-06-01,-7.37,-5.99,-7.13,-9.96,-6.31,-0.02,-4.0,-5.74,-5.51,-5.04,-9.65,-10.94
1969-07-01,-6.85,-6.97,-6.18,-9.64,-3.11,-5.39,-4.5,-2.98,-8.45,-2.73,-8.69,-9.48
1969-08-01,4.95,2.73,4.16,6.62,4.37,7.03,1.65,-1.29,8.13,9.31,10.47,7.79
1969-09-01,0.33,-0.06,-1.45,-9.63,-4.04,0.23,-4.0,-4.15,-0.66,2.09,-0.62,-0.64
1969-10-01,8.32,3.86,6.73,-1.03,6.5,5.79,3.5,8.3,6.71,8.98,9.12,7.05
1969-11-01,-2.36,-4.48,-3.35,-4.56,-3.57,-1.82,1.16,-5.28,-4.09,0.32,-6.84,-4.46
1969-12-01,-1.94,-3.44,-1.4,-3.01,-1.49,-0.74,-5.51,-0.63,-3.0,4.3,-2.26,-5.01
1970-01-01,-4.25,-8.25,-7.81,-11.46,-5.44,-9.17,-2.57,-4.24,-6.09,-7.12,-9.19,-8.56
1970-02-01,4.7,5.6,5.73,5.39,3.38,2.95,7.97,8.38,5.58,5.6,11.44,7.83
1970-03-01,-0.78,4.87,-0.26,-0.45,-0.38,-2.59,2.29,2.91,-1.72,-5.09,-0.76,-2.71
1970-04-01,-10.14,-8.86,-9.79,-9.17,-6.24,-14.46,-8.79,-8.07,-11.12,-10.11,-12.79,-14.75
1970-05-01,-7.45,-6.47,-9.01,2.66,-2.96,-9.5,-3.71,-5.35,-9.47,-7.77,-8.38,-7.97
1970-06-01,-1.48,-4.15,-5.63,-2.44,-2.43,-11.85,-8.49,-4.71,-3.98,-0.51,-4.54,-8.98
1970-07-01,6.68,10.6,4.51,12.76,6.76,2.35,10.26,8.71,10.38,2.16,8.84,7.18
1970-08-01,1.46,8.28,4.88,6.59,3.98,8.08,2.44,4.69,5.31,1.82,4.97,5.24
1970-09-01,5.52,2.69,4.85,3.2,1.53,10.22,-0.88,-0.52,7.95,8.03,5.19,10.07
1970-10-01,0.7,-2.0,-3.67,2.95,-1.63,-3.48,-3.75,-0.83,-1.69,0.1,-7.25,-4.57
1970-11-01,4.73,6.98,3.56,4.95,4.89,4.1,6.16,9.41,6.88,3.08,5.93,1.85
1970-12-01,7.5,6.17,8.0,2.25,8.07,4.32,6.85,7.18,5.41,5.36,9.59,7.16
1971-01-01,4.82,3.87,6.15,0.33,5.24,5.37,9.77,2.93,8.29,4.88,5.2,10.47
1971-02-01,3.77,2.24,1.1,4.81,1.6,2.84,-5.29,-2.6,3.64,1.39,1.91,2.8
1971-03-01,4.45,3.44,4.24,2.76,3.78,8.02,0.71,2.41,6.81,3.67,7.19,4.87
1971-04-01,2.13,8.49,4.23,4.31,4.34,2.33,0.81,-3.55,4.97,4.25,2.32,6.35
1971-05-01,-3.01,-4.28,-2.73,-4.77,-0.92,-6.22,-5.16,-3.71,-1.79,-2.11,-5.4,-3.85
1971-06-01,-0.15,-0.66,-0.34,1.03,2.29,-2.15,1.04,4.32,0.3,2.02,0.06,-2.1
1971-07-01,-2.14,-5.55,-5.03,-2.14,-4.34,-8.71,-3.61,-2.14,-3.45,-2.25,-1.85,-5.97
1971-08-01,3.1,10.6,6.46,-1.22,6.23,5.63,-0.34,-2.33,6.2,3.28,6.7,7.39
1971-09-01,-0.07,-0.07,-0.66,-1.64,0.61,-1.56,0.23,-1.51,0.73,0.66,-0.28,-0.58
1971-10-01,-4.33,-5.21,-6.53,-4.29,-4.7,-4.32,-1.74,2.05,-3.45,-2.5,-2.31,-6.29
1971-11-01,-0.34,0.33,-1.02,0.06,-0.91,1.83,0.39,-1.2,0.24,0.59,1.27,-1.83
1971-12-01,10.54,6.14,10.89,8.84,7.29,11.21,7.37,8.11,10.17,7.91,5.79,10.9
1972-01-01,2.5,3.23,3.06,0.16,3.7,8.41,0.94,-0.3,0.43,2.6,0.76,6.2
1972-02-01,4.65,0.84,5.11,2.61,4.85,1.72,0.16,-2.5,5.66,7.13,0.03,4.59
1972-03-01,0.08,4.23,2.64,-5.46,2.14,1.04,-0.32,-0.16,1.98,0.46,5.18,-0.6
1972-04-01,1.9,-0.53,1.96,-0.69,1.99,0.76,-1.05,-2.82,-0.56,1.08,2.59,1.0
1972-05-01,0.41,-1.02,1.64,3.69,2.66,3.76,1.17,-0.18,1.79,3.52,-1.83,0.71
1972-06-01,-1.15,-2.89,-1.81,-0.92,-3.43,-2.55,-2.75,-1.55,-4.22,2.51,-3.8,-5.26
1972-07-01,-1.58,-2.13,0.26,-1.05,1.09,0.98,0.75,0.04,-2.46,3.13,-1.09,-5.09
1972-08-01,-0.11,3.78,1.26,12.45,4.99,2.9,5.15,5.97,-0.43,1.04,6.09,0.68
1972-09-01,-2.62,-0.89,-0.86,-0.24,-2.18,-1.13,4.31,0.2,-0.5,-0.44,-0.2,-3.63
1972-10-01,-0.01,-2.44,0.68,3.1,2.23,-3.34,2.3,6.77,0.89,1.51,1.62,0.48
1972-11-01,6.88,7.94,4.29,6.2,3.93,2.54,7.06,6.4,6.01,-0.56,4.72,5.7
1972-12-01,0.53,1.64,0.28,1.05,2.54,2.01,1.45,-1.54,1.73,3.74,-0.78,-0.65
1973-01-01,-4.76,-6.7,-4.14,5.03,-2.69,2.11,-2.12,-4.27,-4.09,-1.19,-7.51,-7.37
1973-02-01,-4.37,-5.86,-2.79,-7.38,-1.01,-2.98,-4.64,-1.98,-6.45,-0.71,-6.12,-5.99
1973-03-01,-1.0,-2.82,-0.29,3.05,-0.07,-1.15,0.53,-2.15,-5.64,0.78,-0.38,-0.1
1973-04-01,-6.25,-5.19,-4.97,-0.98,-3.33,-6.49,0.88,-0.6,-8.52,-5.49,-8.01,-7.42
1973-05-01,-2.13,-4.23,-0.84,-3.56,-1.82,-2.68,-0.84,0.35,-2.23,1.06,-3.25,-7.22
1973-06-01,-3.44,-2.54,-0.18,1.59,-0.71,-0.1,-0.32,-2.5,-5.76,0.01,2.54,-3.92
1973-07-01,7.43,7.26,6.73,0.3,6.5,4.85,-0.32,-2.4,11.14,6.87,8.97,10.16
1973-08-01,-3.31,-3.94,-0.41,-3.82,-4.03,-3.76,-3.89,-2.1,-4.15,-6.9,-2.32,-2.3
1973-09-01,5.9,7.82,4.43,9.21,5.16,-3.16,7.64,7.91,7.17,0.78,7.38,7.1
1973-10-01,-2.25,-4.35,0.33,5.17,0.45,4.18,-5.56,-3.41,-3.65,1.83,-1.78,-0.2
1973-11-01,-14.32,-16.31,-13.96,-6.22,-15.01,-11.44,-4.33,-11.64,-18.9,-7.76,-12.38,-14.64
1973-12-01,-1.57,-3.76,1.7,8.63,0.24,-4.44,4.17,3.43,-0.21,-4.48,2.09,2.81
1974-01-01,2.36,6.1,0.42,-7.46,0.57,1.11,2.09,4.55,6.69,-2.56,0.34,2.1
1974-02-01,0.15,-1.07,0.23,-1.55,-0.41,-0.66,4.71,0.29,0.81,-1.22,0.56,1.45
1974-03-01,-1.9,-0.1,-1.77,-3.24,1.77,-2.7,-4.58,-3.66,-3.12,1.21,-4.14,-3.12
1974-04-01,-3.67,-4.07,-2.9,-6.31,0.13,-3.63,-5.32,-12.23,-1.96,-1.48,-6.75,-5.92
1974-05-01,-2.91,0.44,-4.25,-7.54,1.26,-3.91,-1.55,-4.93,1.19,-0.12,-10.12,-6.88
1974-06-01,-0.57,-2.64,-1.02,-0.31,0.92,-2.91,0.27,-6.22,-2.73,-1.62,-6.84,-4.34
1974-07-01,-10.16,-11.91,-7.36,-0.52,-6.76,-8.22,-7.63,0.74,-12.83,-14.14,-7.22,-6.04
1974-08-01,-10.2,-6.71,-9.55,-8.65,-11.64,-4.74,-0.03,-8.69,-13.08,-8.06,-11.79,-9.56
1974-09-01,-12.06,-12.98,-13.42,-7.97,-11.61,-16.9,-3.81,-1.32,-12.27,-15.56,-7.11,-11.96
1974-10-01,15.7,4.5,14.23,20.78,20.22,14.71,10.85,13.02,10.0,29.59,21.01,19.34
1974-11-01,-3.86,-4.79,-5.48,-4.29,-6.66,-5.07,-3.07,-0.15,-5.75,-1.23,-2.14,-3.48
1974-12-01,-0.51,-4.09,-5.0,0.84,-3.25,-5.21,1.57,-0.83,-3.36,-3.32,-2.64,-6.03
1975-01-01,18.73,21.52,16.24,6.76,10.93,15.2,11.09,18.83,25.97,-0.75,17.32,18.57
1975-02-01,4.04,4.99,7.91,2.27,8.26,13.24,5.15,0.88,5.17,16.07,0.26,5.62
1975-03-01,7.16,6.62,5.2,-2.32,4.65,1.02,-0.88,-1.33,10.76,1.29,2.51,5.68
1975-04-01,3.02,4.08,8.59,7.25,11.59,5.62,-0.96,-1.63,2.59,0.65,1.33,5.08
1975-05-01,5.22,2.6,3.07,12.07,2.1,6.06,3.55,8.54,4.01,6.53,6.4,5.1
1975-06-01,5.28,10.24,3.69,6.5,3.44,2.06,4.05,10.74,7.45,0.96,6.34,5.61
1975-07-01,-5.38,-2.02,-6.07,-4.25,-5.58,-9.46,-4.21,-4.8,-7.47,-12.03,-7.32,-5.02
1975-08-01,-3.13,-3.48,-0.87,-0.88,-0.71,-2.85,-3.54,-1.23,-0.33,-3.32,-6.12,-4.24
1975-09-01,-2.44,-2.45,-5.2,-1.17,-7.1,-0.8,-1.27,-0.98,-3.54,-6.52,-7.53,-5.19
1975-10-01,10.58,8.91,4.88,-1.34,7.51,8.5,6.82,6.55,9.92,10.67,5.03,2.91
1975-11-01,4.09,3.27,3.01,-1.64,2.98,5.06,4.28,3.16,4.66,5.13,4.84,2.41
1975-12-01,-1.49,-0.45,-1.13,0.09,-1.91,-1.2,-0.12,1.35,-3.04,-6.36,-0.42,-0.12
1976-01-01,10.94,15.64,17.28,8.48,16.06,18.17,9.49,8.31,8.99,7.74,12.19,13.65
1976-02-01,-1.09,3.87,2.41,-3.16,0.3,1.07,3.54,-3.55,4.68,-6.56,1.95,4.29
1976-03-01,0.72,3.54,2.25,7.22,-1.47,3.05,0.57,1.45,3.44,6.54,3.25,0.87
1976-04-01,-1.66,1.85,-1.8,2.14,-0.5,-3.47,1.72,0.63,-4.67,-4.31,-2.62,-0.59
1976-05-01,-2.17,-3.13,-0.8,5.53,-2.15,0.49,-2.9,-1.47,-5.77,-2.82,-2.17,-1.32
1976-06-01,3.64,4.24,4.44,5.09,2.07,8.23,3.59,4.26,1.47,3.67,6.48,4.38
1976-07-01,1.48,-1.07,-2.01,-0.62,-1.43,-2.22,1.25,2.82,-2.24,-0.38,1.17,-1.31
1976-08-01,-0.34,-1.46,-1.4,-0.89,-2.36,-0.86,4.74,2.97,2.86,2.17,-0.16,-2.2
1976-09-01,1.59,4.49,1.39,5.92,0.45,2.91,1.6,4.08,0.45,3.63,0.56,1.31
1976-10-01,-1.62,-1.16,-3.69,-2.42,-2.4,-4.46,1.29,-0.81,-0.91,-3.74,0.64,-1.57
1976-11-01,1.74,-0.71,1.1,0.83,-3.69,1.56,3.15,3.15,4.85,-9.76,1.77,2.23
1976-12-01,5.21,9.67,5.04,6.33,7.75,3.77,3.45,6.5,2.33,6.29,8.88,7.85
1977-01-01,-4.08,-4.19,-5.67,0.29,-6.5,-3.93,0.12,0.84,-7.13,-8.83,-4.58,-3.68
1977-02-01,-1.39,-3.48,-0.48,-3.01,-0.94,-0.65,0.98,-3.42,-1.84,-0.21,-1.63,-1.83
1977-03-01,-1.4,-3.35,0.0,-2.07,-0.83,-0.09,-1.04,0.18,-2.75,-1.79,-0.52,0.39
1977-04-01,0.52,3.16,0.99,2.52,-0.61,-3.6,0.66,1.94,-3.44,-5.22,2.34,1.89
1977-05-01,-0.94,-0.53,-2.83,-0.43,-3.33,-1.5,1.43,1.67,-2.78,-1.89,-0.65,-1.16
1977-06-01,4.53,4.29,3.78,6.09,2.59,7.81,1.94,5.71,6.09,9.03,6.0,4.59
1977-07-01,1.18,-2.43,-4.12,-1.8,-2.39,-0.07,-0.85,0.87,-0.22,-2.23,0.43,-1.41
1977-08-01,0.11,-0.85,-1.47,-5.84,-0.87,0.59,-2.28,-3.25,4.63,3.84,-1.18,-1.2
1977-09-01,0.27,1.55,-1.15,0.74,-0.32,-1.84,3.48,2.01,-0.7,-0.89,-0.03,-0.19
1977-10-01,-3.35,-4.46,-5.03,-3.55,-3.62,-3.23,-5.05,-3.15,-3.18,-1.75,-4.8,-3.92
1977-11-01,4.59,1.87,4.66,3.47,3.52,5.28,2.16,4.29,5.55,6.09,5.86,7.28
1977-12-01,0.01,-0.75,0.74,1.89,0.86,2.33,2.15,-0.33,-1.23,0.62,-0.1,1.5
1978-01-01,-5.3,-6.82,-5.84,-6.93,-6.55,-4.67,-4.16,-4.54,-6.84,-1.89,-6.02,-4.43
1978-02-01,0.11,0.38,-2.07,-1.09,-3.99,-3.49,4.16,-0.42,-0.44,-3.02,0.08,-0.43
1978-03-01,4.17,6.1,4.36,2.05,2.73,-0.69,2.62,2.48,2.85,4.17,5.17,5.8
1978-04-01,6.92,9.63,11.47,6.7,11.17,13.34,2.93,0.18,10.83,9.24,9.98,8.63
1978-05-01,4.23,0.18,5.22,0.86,1.28,1.64,-0.39,0.71,1.26,5.17,1.32,4.12
1978-06-01,-0.26,-2.77,-1.37,-3.74,-1.63,-0.41,-1.54,0.83,-1.97,1.14,-0.53,-0.14
1978-07-01,3.5,4.73,8.79,3.34,5.15,8.69,1.43,2.82,5.13,8.87,5.2,8.4
1978-08-01,4.11,2.97,3.99,5.13,3.76,6.08,3.53,0.45,5.7,0.97,5.6,7.63
1978-09-01,-0.4,-0.51,-2.33,4.76,-1.45,-4.26,1.22,-0.25,-2.64,-2.71,-0.88,-2.12
1978-10-01,-11.58,-11.18,-12.25,-10.61,-8.99,-10.68,-4.5,-7.1,-14.18,-12.84,-11.47,-17.21
1978-11-01,2.19,0.68,3.28,6.18,1.75,5.15,3.02,3.0,2.63,5.18,1.75,3.47
1978-12-01,1.68,-0.62,1.61,2.82,0.85,6.51,0.1,-1.25,-0.66,3.42,1.37,1.2
1979-01-01,4.18,5.06,7.21,3.09,4.62,4.25,3.66,6.37,5.73,1.42,5.31,6.95
1979-02-01,-3.49,-3.6,-4.72,0.61,-3.83,-3.33,-0.65,-1.64,-4.42,-4.52,-3.34,-3.04
1979-03-01,4.15,6.6,7.52,9.28,6.97,7.53,0.16,2.32,6.12,5.04,7.44,9.04
1979-04-01,0.2,2.93,-0.33,4.33,-0.88,0.37,-2.15,-2.75,0.88,0.43,1.43,1.58
1979-05-01,-1.78,-0.69,-2.05,-2.46,-2.95,-1.96,0.09,1.44,-2.44,-2.64,0.19,-0.85
1979-06-01,3.32,3.0,3.9,9.27,2.38,0.42,1.93,4.97,2.8,4.83,8.71,4.94
1979-07-01,2.03,2.06,1.83,1.58,2.81,-1.71,-0.11,2.07,1.26,0.15,3.26,3.37
1979-08-01,7.56,4.72,7.59,7.93,7.81,6.01,1.52,2.05,8.88,8.58,5.04,6.7
1979-09-01,-1.87,0.39,-1.31,5.92,0.93,-1.73,-2.38,-2.19,-0.75,-0.55,-1.11,-0.12
1979-10-01,-7.66,-9.28,-9.08,-2.55,-8.13,-7.75,-5.07,-5.83,-8.89,-4.34,-10.08,-10.25
1979-11-01,5.16,-2.2,4.5,8.92,5.39,8.19,4.06,7.78,3.83,8.79,6.33,7.86
1979-12-01,3.37,3.26,4.64,2.49,4.06,1.68,-1.52,-1.01,3.07,2.08,1.79,6.88
1980-01-01,3.11,9.11,8.81,14.05,2.21,7.49,-2.07,1.55,1.31,-1.29,2.1,9.42
1980-02-01,-4.86,-6.35,-2.75,13.0,-1.78,-3.63,-1.4,-3.42,-4.86,-4.64,-5.01,-1.66
1980-03-01,-8.17,-8.8,-12.37,-17.91,-10.13,-12.67,-2.66,-6.6,-9.63,-2.85,-8.95,-15.73
1980-04-01,6.4,-1.75,2.37,6.86,5.59,0.56,7.33,12.04,4.5,4.29,6.88,5.34
1980-05-01,7.95,4.37,5.64,4.13,7.78,4.79,5.0,4.6,10.68,6.97,7.86,8.36
1980-06-01,2.99,2.79,2.82,5.84,1.07,3.08,-0.57,4.55,2.42,0.22,4.85,5.36
1980-07-01,7.74,11.75,11.48,2.01,9.35,15.41,1.0,-0.12,10.82,8.88,3.19,11.23
1980-08-01,1.47,1.53,1.47,3.66,1.96,3.62,6.3,-1.17,1.8,0.27,1.87,3.61
1980-09-01,0.2,0.93,3.67,6.53,0.83,1.88,-1.62,0.12,1.28,3.62,2.6,5.1
1980-10-01,0.29,-1.72,1.23,7.76,-1.47,1.77,-3.21,1.92,-1.15,-1.24,0.08,3.19
1980-11-01,0.93,4.89,8.81,24.3,7.25,9.91,-0.46,7.39,2.58,8.88,5.58,9.75
1980-12-01,1.0,-1.08,-2.54,-10.59,-0.98,-0.97,1.22,-1.92,-1.39,4.61,3.12,-2.98
1981-01-01,2.03,-2.24,-2.8,-10.16,0.29,-8.23,5.55,-2.56,0.44,-1.62,-2.74,-3.98
1981-02-01,2.48,6.45,4.27,-0.31,4.78,0.32,2.13,-1.27,2.68,1.8,1.88,1.44
1981-03-01,6.94,6.98,7.38,-2.05,2.42,5.04,1.17,3.0,12.84,5.87,6.96,11.14
1981-04-01,1.15,1.87,-0.87,-7.8,-1.19,-0.02,6.2,-2.69,2.89,3.03,0.65,0.08
1981-05-01,2.65,2.88,-0.14,-3.95,-1.07,4.34,7.21,1.84,2.86,3.46,2.74,2.86
1981-06-01,-0.18,-4.3,-2.36,4.71,1.7,-6.76,-1.91,3.46,-1.43,-5.6,1.7,-4.51
1981-07-01,-0.76,-2.91,-2.62,7.94,-3.76,-3.63,0.34,2.8,-3.4,-3.9,-3.09,-2.37
1981-08-01,-4.93,-7.93,-7.33,-6.34,-5.71,-7.3,-0.77,-0.85,-5.61,-7.75,-5.18,-5.99
1981-09-01,-2.17,-2.96,-7.44,-12.3,-6.61,-3.65,2.84,-5.54,-3.63,-1.29,-2.52,-8.65
1981-10-01,7.41,-4.15,2.94,9.6,5.82,5.14,6.02,4.89,6.76,7.96,7.47,6.81
1981-11-01,2.66,4.86,5.11,6.85,3.52,1.4,2.7,5.95,1.07,3.94,5.66,4.21
1981-12-01,-1.81,0.47,-1.32,-6.41,-2.46,-0.05,-1.45,-2.35,-1.92,-0.74,-3.86,-3.66
1982-01-01,-0.92,1.16,-3.87,-8.47,-1.79,2.91,0.67,-0.67,0.13,1.44,-2.12,-4.63
1982-02-01,-1.94,-2.05,-5.46,-11.2,-6.07,-5.22,-5.69,-0.34,-1.41,-1.74,-2.95,-5.33
1982-03-01,2.47,3.51,-1.96,-3.41,-1.11,-3.68,2.05,1.66,4.28,-2.56,-1.0,-1.66
1982-04-01,6.68,4.44,2.63,4.31,4.96,7.52,-1.36,3.85,5.31,7.39,3.16,4.33
1982-05-01,-3.29,-1.95,-5.06,2.34,-3.95,-5.39,0.2,-0.54,-2.73,-3.05,-5.52,-5.75
1982-06-01,1.66,2.67,-2.11,-6.26,-3.67,-2.38,-2.45,-2.21,2.65,-0.75,-2.62,-2.23
1982-07-01,-0.45,-0.33,-2.22,-8.11,-2.71,1.67,1.2,-2.59,0.22,0.78,-3.03,-3.03
1982-08-01,9.16,13.86,13.74,10.05,14.39,12.94,10.85,12.08,12.6,12.44,11.48,11.14
1982-09-01,5.14,-0.75,-1.33,1.85,-0.2,1.13,1.0,1.07,4.77,1.36,6.0,1.23
1982-10-01,10.46,16.52,13.45,5.5,12.14,17.07,8.12,4.73,16.87,8.22,15.17,16.53
1982-11-01,5.23,8.25,6.2,-4.58,4.72,10.73,6.0,0.12,11.19,5.17,6.5,9.51
1982-12-01,0.97,3.03,1.81,5.53,-1.84,2.66,-1.23,4.34,-2.07,0.58,-2.36,0.25
1983-01-01,-1.01,5.17,4.32,3.64,6.94,8.37,12.44,3.67,1.26,1.42,0.57,6.57
1983-02-01,3.76,3.64,4.28,-0.59,3.21,3.69,-0.37,1.59,7.91,2.83,5.42,3.33
1983-03-01,7.52,-1.15,1.88,5.93,2.59,0.65,0.64,0.25,8.51,4.54,6.81,2.11
1983-04-01,6.2,10.88,5.79,9.36,7.66,7.53,5.14,4.78,8.58,5.05,9.22,6.98
1983-05-01,-0.95,-2.08,2.38,1.33,1.3,2.69,-1.31,2.54,0.47,-2.75,0.54,5.31
1983-06-01,3.19,10.32,1.55,6.43,1.63,6.2,0.18,-0.55,6.11,6.92,0.34,3.79
1983-07-01,-2.66,-3.9,-2.86,-2.27,-1.94,-5.35,-5.17,1.02,-3.28,-5.68,-2.83,-4.97
1983-08-01,0.72,-2.37,-1.09,6.87,4.71,-1.03,2.2,1.52,-4.73,-1.01,0.72,-3.56
1983-09-01,4.66,4.39,2.99,-4.6,0.65,2.17,2.26,4.66,2.19,1.3,1.95,0.94
1983-10-01,-0.21,0.04,-2.38,-2.05,-2.02,-6.99,-5.19,3.05,-1.77,-2.18,-3.01,-5.97
1983-11-01,2.3,4.23,7.86,-0.45,3.25,2.18,3.17,-1.64,4.44,-3.03,3.99,5.98
1983-12-01,-0.47,0.92,-0.31,2.1,-3.07,0.44,-1.53,-3.64,-4.72,-3.63,-0.76,-1.17
1984-01-01,-0.71,-5.38,-3.32,9.85,-4.14,-6.25,4.1,1.44,-5.85,-0.57,-0.46,-3.51
1984-02-01,-5.65,-6.09,-6.71,3.96,-6.28,-5.89,-3.68,-3.34,-4.45,-2.03,-4.59,-5.57
1984-03-01,1.63,0.37,2.55,0.27,5.36,1.72,-4.3,-0.31,1.21,-0.67,2.08,3.07
