Date,ISF.L,IUCD.L,IUIT.L,IUKF.L,IUKH.L,IUKP.L,IUKS.L,IUKU.L
2013-03-25,635.1689453125,,,,,438.48284912109375,,
2013-03-26,636.9600830078125,,,,,438.18389892578125,,
2013-03-27,636.3633422851562,,,,,436.1917724609375,,
2013-03-28,638.850830078125,,,,,440.6741943359375,,
2013-04-02,646.1149291992188,,,,,446.1527404785156,,
2013-04-03,639.9454956054688,,,,,442.86572265625,,
2013-04-04,632.2830810546875,,,,,440.72406005859375,,
2013-04-05,623.9246215820312,,,,,436.6898498535156,,
2013-04-08,625.9146728515625,,,,,440.6741943359375,,
2013-04-09,630.3927612304688,,,,,443.86181640625,,
2013-04-10,637.3582153320312,,,,,452.52777099609375,,
2013-04-11,639.7463989257812,,,,,457.75738525390625,,
2013-04-12,637.1592407226562,,,,,460.9449157714844,,
2013-04-15,632.3826293945312,,,,,457.60784912109375,,
2013-04-16,628.4022827148438,,,,,460.7953186035156,,
2013-04-17,622.8300170898438,,,,,458.30499267578125,,
2013-04-18,622.6307983398438,,,,,458.4047546386719,,
2013-04-19,627.1090087890625,,,,,462.3891906738281,,
2013-04-22,626.21337890625,,,,,462.5884094238281,,
2013-04-23,638.552490234375,,,,,465.4771423339844,,
2013-04-24,641.8363037109375,,,,,467.4090576171875,,
2013-04-25,642.632080078125,,,,,466.1139221191406,,
2013-04-26,641.3385620117188,,,,,464.4204406738281,,
2013-04-29,644.8212890625,,,,,468.7040100097656,,
2013-04-30,641.4378662109375,,,,,468.0068054199219,,
2013-05-01,644.5228881835938,,,,,466.8112487792969,,
2013-05-02,645.7169799804688,,,,,467.80743408203125,,
2013-05-03,651.7869873046875,,,,,471.6925048828125,,
2013-05-07,655.0708618164062,,,,,482.84979248046875,,
2013-05-08,658.4541015625,,,,,484.6429443359375,,
2013-05-09,659.9467163085938,,,,,488.4284362792969,,
2013-05-10,662.1358032226562,,,,,491.6161804199219,,
2013-05-13,662.4345703125,,,,,493.409423828125,,
2013-05-14,667.9075317382812,,,,,494.7043151855469,,
2013-05-15,669.4002075195312,,,,,506.8080139160156,,
2013-05-16,668.4049682617188,,,,,508.05328369140625,,
2013-05-17,672.6837768554688,,,,,513.2832641601562,,
2013-05-20,675.6692504882812,,,,,515.0264892578125,,
2013-05-21,680.3462524414062,,,,,512.5360107421875,,
2013-05-22,684.525634765625,,,,,509.5475158691406,,
2013-05-23,672.0869750976562,,,,,497.09521484375,,
2013-05-24,666.3155517578125,,,,,496.5970764160156,,
2013-05-28,677.361083984375,,,,,500.083740234375,,
2013-05-29,656.8450927734375,,,,,488.1793212890625,,
2013-05-30,659.233642578125,,,,,485.1409606933594,,
2013-05-31,651.9683227539062,,,,,482.89959716796875,,
2013-06-03,646.9923095703125,,,,,481.8536376953125,,
2013-06-04,649.779052734375,,,,,486.6352844238281,,
2013-06-05,637.0401611328125,,,,,477.4703674316406,,
2013-06-06,628.8794555664062,,,,,471.6925048828125,,
2013-06-07,636.2440795898438,,,,,478.6659240722656,,
2013-06-10,635.3486328125,,,,,475.1792907714844,,
2013-06-11,629.775146484375,,,,,467.70782470703125,,
2013-06-12,627.088134765625,,,,,463.87261962890625,,
2013-06-13,627.78466796875,,,,,464.71929931640625,,
2013-06-14,627.9837646484375,,,,,473.6849060058594,,
2013-06-17,630.4719848632812,,,,,471.8918151855469,,
2013-06-18,634.2537231445312,,,,,473.6849060058594,,
2013-06-19,632.7606811523438,,,,,476.6735534667969,,
2013-06-20,613.6521606445312,,,,,466.8112487792969,,
2013-06-21,609.4727172851562,,,,,464.22119140625,,
2013-06-24,600.316650390625,,,,,443.9986572265625,,
2013-06-25,607.7808837890625,,,,,453.7613220214844,,
2013-06-26,614.249755859375,,,,,456.74993896484375,,
2013-06-27,622.012451171875,,,,,460.73443603515625,,
2013-06-28,619.22607421875,,,,,464.22119140625,,
2013-07-01,628.0830688476562,,,,,465.2172546386719,,
2013-07-02,627.78466796875,,,,,473.6849060058594,,
2013-07-03,621.01708984375,,,,,471.7921447753906,,
2013-07-04,639.9263916015625,,,,,487.1334533691406,,
2013-07-05,634.8511352539062,,,,,489.6238708496094,,
2013-07-08,642.11572265625,,,,,493.1105041503906,,
2013-07-09,648.8834228515625,,,,,500.083740234375,,
2013-07-10,647.4901123046875,,,,,497.09521484375,,
2013-07-11,651.37158203125,,,,,503.57049560546875,,
2013-07-12,650.475830078125,,,,,501.8270263671875,,
2013-07-15,654.755126953125,,,,,504.56658935546875,,
2013-07-16,652.466064453125,,,,,503.07244873046875,,
2013-07-17,654.3571166992188,,,,,500.58184814453125,,
2013-07-18,660.1292724609375,,,,,502.0762634277344,,
2013-07-19,659.7308959960938,,,,,507.5550231933594,,
2013-07-22,659.1344604492188,,,,,504.81561279296875,,
2013-07-23,656.1484985351562,,,,,503.3213806152344,,
2013-07-24,658.8355102539062,,,,,499.8672790527344,,
2013-07-25,654.6555786132812,,,,,493.1426086425781,,
2013-07-26,651.5704956054688,,,,,491.150146484375,,
2013-07-29,652.06787109375,,,,,493.6406555175781,,
2013-07-30,653.0631713867188,,,,,497.1275634765625,,
2013-07-31,658.0393676757812,,,,,500.1163330078125,,
2013-08-01,664.5082397460938,,,,,506.09375,,
2013-08-02,661.22412109375,,,,,497.6257019042969,,
2013-08-05,658.8355102539062,,,,,495.6332702636719,,
2013-08-06,657.0441284179688,,,,,495.6332702636719,,
2013-08-07,649.6793823242188,,,,,487.1650390625,,
2013-08-08,651.6699829101562,,,,,487.1650390625,,
2013-08-09,657.0441284179688,,,,,486.56732177734375,,
2013-08-12,656.1484985351562,,,,,481.6856994628906,,
2013-08-13,660.3286743164062,,,,,484.5747985839844,,
2013-08-14,659.6317138671875,,,,,485.1725158691406,,
2013-08-15,649.0825805664062,,,,,476.10675048828125,,
2013-08-16,649.8787841796875,,,,,481.6856994628906,,
2013-08-19,646.8929443359375,,,,,478.1989440917969,,
2013-08-20,646.594482421875,,,,,478.2986145019531,,
2013-08-21,640.423828125,,,,,474.21392822265625,,
2013-08-22,646.395263671875,,,,,474.3134460449219,,
2013-08-23,650.6748046875,,,,,478.1989440917969,,
2013-08-27,646.0966796875,,,,,473.2176208496094,,
2013-08-28,639.1818237304688,,,,,469.0334777832031,,
2013-08-29,644.8550415039062,,,,,470.72711181640625,,
2013-08-30,637.8881225585938,,,,,469.83038330078125,,
2013-09-02,647.1441040039062,,,,,479.5935974121094,,
2013-09-03,643.461669921875,,,,,466.8416748046875,,
2013-09-04,644.7554931640625,,,,,465.2475891113281,,
2013-09-05,650.1303100585938,,,,,468.3360290527344,,
2013-09-06,651.523681640625,,,,,468.2364196777344,,
2013-09-09,649.9313354492188,,,,,469.83038330078125,,
2013-09-10,655.6043701171875,,,,,478.1989440917969,,
2013-09-11,656.3012084960938,,,,,478.7966613769531,,
2013-09-12,656.4005737304688,,,,,482.183837890625,,
2013-09-13,655.3057861328125,,,,,482.4329833984375,,
2013-09-16,659.2870483398438,,,,,488.460205078125,,
2013-09-17,654.1113891601562,,,,,486.56732177734375,,
2013-09-18,652.2205200195312,,,,,480.19140625,,
2013-09-19,658.7893676757812,,,,,488.1613464355469,,
2013-09-20,656.69921875,,,,,490.3531799316406,,
2013-09-23,652.2205200195312,,,,,484.4753112792969,,
2013-09-24,653.61376953125,,,,,489.1575622558594,,
2013-09-25,651.523681640625,,,,,488.65948486328125,,
2013-09-26,652.4193725585938,,,,,492.1463623046875,,
2013-09-27,646.9452514648438,,,,,488.95831298828125,,
2013-09-30,641.6702880859375,,,,,485.37188720703125,,
2013-10-01,641.4710693359375,,,,,490.4527282714844,,
2013-10-02,639.1818237304688,,,,,489.9547424316406,,
2013-10-03,639.8786010742188,,,,,488.21112060546875,,
2013-10-04,640.0777587890625,,,,,489.65570068359375,,
2013-10-07,639.1818237304688,,,,,485.1725158691406,,
2013-10-08,631.91650390625,,,,,483.8776550292969,,
2013-10-09,629.6268310546875,,,,,484.3756408691406,,
2013-10-10,639.1818237304688,,,,,496.4303283691406,,
2013-10-11,643.6607666015625,,,,,500.1163330078125,,
2013-10-14,645.452392578125,,,,,500.6143798828125,,
2013-10-15,650.1303100585938,,,,,503.85223388671875,,
2013-10-16,652.320068359375,,,,,508.0863342285156,,
2013-10-17,652.8176879882812,,,,,514.3130493164062,,
2013-10-18,657.3958129882812,,,,,514.063720703125,,
2013-10-21,661.2775268554688,,,,,515.0599975585938,,
2013-10-22,664.4624633789062,,,,,516.3052978515625,,
2013-10-23,662.8701171875,,,,,515.087646484375,,
2013-10-24,666.254150390625,,,,,520.5674438476562,,
2013-10-25,667.3490600585938,,,,,522.5598754882812,,
2013-10-28,668.3441772460938,,,,,519.5708618164062,,
2013-10-29,673.4201049804688,,,,,522.3108520507812,,
2013-10-30,673.0222778320312,,,,,521.0656127929688,,
2013-10-31,668.4434814453125,,,,,514.58935546875,,
2013-11-01,668.045654296875,,,,,512.098876953125,,
2013-11-04,672.4249267578125,,,,,513.59326171875,,
2013-11-05,669.4390869140625,,,,,509.8570556640625,,
2013-11-06,669.7376708984375,,,,,508.36260986328125,,
2013-11-07,665.8560791015625,,,,,507.86456298828125,,
2013-11-08,667.1498413085938,,,,,509.11004638671875,,
2013-11-11,668.1451416015625,,,,,511.6007385253906,,
2013-11-12,668.7423706054688,,,,,509.11004638671875,,
2013-11-13,660.1826782226562,,,,,503.1321716308594,,
2013-11-14,663.1683959960938,,,,,509.11004638671875,,
2013-11-15,665.8560791015625,,,,,511.1024475097656,,
2013-11-18,668.64306640625,,,,,510.604248046875,,
2013-11-19,666.254150390625,,,,,506.3699951171875,,
2013-11-20,665.457763671875,,,,,501.51312255859375,,
2013-11-21,664.8606567382812,,,,,505.6228942871094,,
2013-11-22,664.4624633789062,,,,,502.1358642578125,,
2013-11-25,666.8513793945312,,,,,505.8717956542969,,
2013-11-26,660.5809326171875,,,,,506.3699951171875,,
2013-11-27,657.5462646484375,,,,,507.6153259277344,,
2013-11-28,658.1436157226562,,,,,508.6117858886719,,
2013-11-29,656.6505737304688,,,,,507.1173095703125,,
2013-12-02,652.2711791992188,,,,,503.1321716308594,,
2013-12-03,646.298583984375,,,,,500.1431884765625,,
2013-12-04,644.1087646484375,,,,,501.38836669921875,,
2013-12-05,643.0140380859375,,,,,502.1358642578125,,
2013-12-06,647.99072265625,,,,,505.1246643066406,,
2013-12-09,648.3888549804688,,,,,506.61920166015625,,
2013-12-10,645.1043701171875,,,,,505.1246643066406,,
2013-12-11,643.8103637695312,,,,,503.1321716308594,,
2013-12-12,637.6387329101562,,,,,499.14691162109375,,
2013-12-13,636.4447021484375,,,,,498.1504821777344,,
2013-12-16,644.905029296875,,,,,498.1504821777344,,
2013-12-17,641.7201538085938,,,,,495.65985107421875,,
2013-12-18,642.2175903320312,,,,,496.0583190917969,,
2013-12-19,651.0763549804688,,,,,506.8681640625,,
2013-12-20,652.4700317382812,,,,,506.12091064453125,,
2013-12-23,660.5325927734375,,,,,509.11004638671875,,
2013-12-24,661.328857421875,,,,,510.8536071777344,,
2013-12-27,667.9977416992188,,,,,511.1024475097656,,
2013-12-30,666.1064453125,,,,,510.604248046875,,
2013-12-31,663.916748046875,,,,,513.966796875,,
2014-01-02,664.115966796875,,,,,509.6079406738281,,
2014-01-03,664.812744140625,,,,,513.8424072265625,,
2014-01-06,665.509521484375,,,,,515.5859375,,
2014-01-07,667.799072265625,,,,,519.072998046875,,
2014-01-08,664.115966796875,,,,,520.5674438476562,,
2014-01-09,660.9307250976562,,,,,523.0580444335938,,
2014-01-10,665.509521484375,,,,,528.5376586914062,,
2014-01-13,667.3013305664062,,,,,532.0247802734375,,
2014-01-14,668.6947631835938,,,,,527.2923583984375,,
2014-01-15,674.3682250976562,,,,,533.0210571289062,,
2014-01-16,673.5718994140625,,,,,531.7759399414062,,
2014-01-17,675.0650024414062,,,,,538.9988403320312,,
2014-01-20,675.56298828125,,,,,542.4859008789062,,
2014-01-21,675.6624145507812,,,,,544.7273559570312,,
2014-01-22,675.164794921875,,,,,547.2183227539062,,
2014-01-23,669.6901245117188,,,,,542.8597412109375,,
2014-01-24,658.840576171875,,,,,537.2553100585938,,
2014-01-27,647.5927124023438,,,,,536.0098876953125,,
2014-01-28,650.0809936523438,,,,,542.735107421875,,
2014-01-29,646.7965087890625,,,,,534.0425415039062,,
2014-01-30,646.5972900390625,,,,,536.0352783203125,,
2014-01-31,643.9100341796875,,,,,531.302734375,,
2014-02-03,638.8336181640625,,,,,531.5517578125,,
2014-02-04,638.8336181640625,,,,,527.9400024414062,,
2014-02-05,639.8286743164062,,,,,531.302734375,,
2014-02-06,649.6829223632812,,,,,536.0352783203125,,
2014-02-07,651.176025390625,,,,,543.0099487304688,,
2014-02-10,652.7687377929688,,,,,544.5045776367188,,
2014-02-11,659.7361450195312,,,,,552.4751586914062,,
2014-02-12,661.2295532226562,,,,,549.4862670898438,,
2014-02-13,660.03466796875,,,,,547.617919921875,,
2014-02-14,660.3336791992188,,,,,548.7386474609375,,
2014-02-17,667.0023803710938,,,,,556.5850219726562,,
2014-02-18,674.1693725585938,,,,,562.189453125,,
2014-02-19,674.9652709960938,,,,,562.6876831054688,,
2014-02-20,675.2643432617188,,,,,566.9223022460938,,
2014-02-21,678.9470825195312,,,,,569.1640014648438,,
2014-02-24,681.734130859375,,,,,567.4205322265625,,
2014-02-25,684.6207275390625,,,,,570.5340576171875,,
2014-02-26,673.6964721679688,,,,,564.9295043945312,,
2014-02-27,673.8953857421875,,,,,564.9295043945312,,
2014-02-28,674.39306640625,,,,,564.5559692382812,,
2014-03-03,664.2401123046875,,,,,556.5850219726562,,
2014-03-04,673.8953857421875,,,,,568.4168701171875,,
2014-03-05,670.9089965820312,,,,,567.9183349609375,,
2014-03-06,671.7054443359375,,,,,566.9223022460938,,
2014-03-07,665.1358642578125,,,,,560.9442138671875,,
2014-03-10,661.6519165039062,,,,,556.5850219726562,,
2014-03-11,662.0498657226562,,,,,551.2297973632812,,
2014-03-12,658.1679077148438,,,,,545.7498779296875,,
2014-03-13,651.5982666015625,,,,,544.2554321289062,,
2014-03-14,648.7114868164062,,,,,540.394287109375,,
2014-03-17,653.2903442382812,,,,,547.9916381835938,,
2014-03-18,656.177001953125,,,,,550.980712890625,,
2014-03-19,652.9917602539062,,,,,554.4677734375,,
2014-03-20,650.2045288085938,,,,,540.0208740234375,,
2014-03-21,651.2994384765625,,,,,542.7608032226562,,
2014-03-24,647.2183227539062,,,,,539.2736206054688,,
2014-03-25,655.7788696289062,,,,,545.9989013671875,,
2014-03-26,656.3762817382812,,,,,548.9879150390625,,
2014-03-27,654.883056640625,,,,,545.0025634765625,,
2014-03-28,657.371826171875,,,,,547.742431640625,,
2014-03-31,656.4755249023438,,,,,545.0025634765625,,
2014-04-01,660.9549560546875,,,,,546.7461547851562,,
2014-04-02,661.950439453125,,,,,549.4862670898438,,
2014-04-03,660.755859375,,,,,548.2406616210938,,
2014-04-04,665.5339965820312,,,,,550.7316284179688,,
2014-04-07,658.466552734375,,,,,547.2442626953125,,
2014-04-08,655.181884765625,,,,,545.5006103515625,,
2014-04-09,659.163330078125,,,,,546.4970703125,,
2014-04-10,660.3579711914062,,,,,552.4751586914062,,
2014-04-11,652.3947143554688,,,,,543.5081176757812,,
2014-04-14,654.6840209960938,,,,,540.0208740234375,,
2014-04-15,650.6026000976562,,,,,542.0135498046875,,
2014-04-16,655.480224609375,,,,,542.6700439453125,,
2014-04-17,659.2628784179688,,,,,547.5275268554688,,
2014-04-22,665.5339965820312,,,,,554.0040283203125,,
2014-04-23,664.936767578125,,,,,556.2461547851562,,
2014-04-24,667.4251708984375,,,,,554.5022583007812,,
2014-04-25,666.4300537109375,,,,,553.0078125,,
2014-04-28,666.927490234375,,,,,553.7552490234375,,
2014-04-29,674.7913818359375,,,,,556.744384765625,,
2014-04-30,676.184814453125,,,,,551.5131225585938,,
2014-05-01,678.573974609375,,,,,554.2532958984375,,
2014-05-02,679.4697265625,,,,,553.5062255859375,,
2014-05-06,677.3795166015625,,,,,554.3780517578125,,
2014-05-07,677.6781005859375,,,,,559.2356567382812,,
2014-05-08,682.2569580078125,,,,,564.2174682617188,,
2014-05-09,679.9673461914062,,,,,563.345703125,,
2014-05-12,683.3519897460938,,,,,563.469970703125,,
2014-05-13,686.03955078125,,,,,566.7081909179688,,
2014-05-14,687.53271484375,,,,,567.9537353515625,,
2014-05-15,683.9493408203125,,,,,557.9900512695312,,
2014-05-16,684.8447265625,,,,,553.8794555664062,,
2014-05-19,683.7500610351562,,,,,552.5096435546875,,
2014-05-20,679.4697265625,,,,,552.0113525390625,,
2014-05-21,674.7669067382812,,,,,552.7586059570312,,
2014-05-22,674.8663940429688,,,,,556.4950561523438,,
2014-05-23,674.0698852539062,,,,,556.6047973632812,,
2014-05-27,677.1559448242188,,,,,563.22119140625,,
2014-05-28,677.6539916992188,,,,,563.718994140625,,
2014-05-29,679.9434814453125,,,,,564.4667358398438,,
2014-05-30,676.7581787109375,,,,,566.2103271484375,,
2014-06-02,679.1473999023438,,,,,569.1994018554688,,
2014-06-03,677.3552856445312,,,,,565.7122802734375,,
2014-06-04,675.7623901367188,,,,,567.704833984375,,
2014-06-05,674.667236328125,,,,,565.9608764648438,,
2014-06-06,679.047607421875,,,,,577.419677734375,,
2014-06-09,680.7400512695312,,,,,577.9180297851562,,
2014-06-10,680.939208984375,,,,,574.9288940429688,,
2014-06-11,678.3505859375,,,,,569.4484252929688,,
2014-06-12,679.2464599609375,,,,,567.704833984375,,
2014-06-13,672.7758178710938,,,,,549.2713012695312,,
2014-06-16,670.4860229492188,,,,,546.0328979492188,,
2014-06-17,672.2780151367188,,,,,538.0614013671875,,
2014-06-18,673.4724731445312,,,,,535.5706787109375,,
2014-06-19,676.6583862304688,,,,,540.5526123046875,,
2014-06-20,677.85302734375,,,,,540.5526123046875,,
2014-06-23,675.662841796875,,,,,536.0687255859375,,
2014-06-24,673.7715454101562,,,,,538.0614013671875,,
2014-06-25,667.8978271484375,,,,,540.3032836914062,,
2014-06-26,668.2960205078125,,,,,546.2820434570312,,
2014-06-27,671.0834350585938,,,,,552.7586059570312,,
2014-06-30,669.789306640625,,,,,548.8975830078125,,
2014-07-01,675.1651611328125,,,,,555.9970092773438,,
2014-07-02,676.359619140625,,,,,555.4989013671875,,
2014-07-03,680.939208984375,,,,,557.4915771484375,,
2014-07-04,681.436767578125,,,,,556.4950561523438,,
2014-07-07,676.6583862304688,,,,,546.90478515625,,
2014-07-08,668.793701171875,,,,,542.2962646484375,,
2014-07-09,666.5039672851562,,,,,543.7910766601562,,
2014-07-10,662.2230224609375,,,,,547.029296875,,
2014-07-11,663.5174560546875,,,,,547.5275268554688,,
2014-07-14,669.4906005859375,,,,,550.6412963867188,,
2014-07-15,665.807373046875,,,,,547.5275268554688,,
2014-07-16,672.7758178710938,,,,,553.0078125,,
2014-07-17,668.2960205078125,,,,,554.5022583007812,,
2014-07-18,669.19189453125,,,,,558.7369995117188,,
2014-07-21,667.0016479492188,,,,,556.2461547851562,,
2014-07-22,673.5719604492188,,,,,565.7122802734375,,
2014-07-23,674.3685913085938,,,,,565.0028076171875,,
2014-07-24,676.8574829101562,,,,,562.2623291015625,,
2014-07-25,674.1695556640625,,,,,556.5325927734375,,
2014-07-28,673.7715454101562,,,,,555.287109375,,
2014-07-29,675.0653686523438,,,,,558.0277099609375,,
2014-07-30,672.2780151367188,,,,,555.0380249023438,,
2014-07-31,667.79833984375,,,,,552.5468139648438,,
2014-08-01,663.6170654296875,,,,,549.557373046875,,
2014-08-04,662.720947265625,,,,,551.0521240234375,,
2014-08-05,663.3185424804688,,,,,546.4434204101562,,
2014-08-06,660.63037109375,,,,,541.08740234375,,
2014-08-07,656.648193359375,,,,,550.0556030273438,,
2014-08-08,653.363037109375,,,,,548.8098754882812,,
2014-08-11,659.6348876953125,,,,,554.041259765625,,
2014-08-12,659.7343139648438,,,,,553.54345703125,,
2014-08-13,663.9154663085938,,,,,564.7536010742188,,
2014-08-14,666.7030639648438,,,,,570.9816284179688,,
2014-08-15,666.802734375,,,,,573.4724731445312,,
2014-08-18,672.5765991210938,,,,,574.4692993164062,,
2014-08-19,676.359619140625,,,,,575.4657592773438,,
2014-08-20,669.5421752929688,,,,,570.4833374023438,,
2014-08-21,671.931640625,,,,,570.4833374023438,,
2014-08-22,671.4337768554688,,,,,574.219970703125,,
2014-08-26,676.0134887695312,,,,,577.4586791992188,,
2014-08-27,677.3077392578125,,,,,572.9745483398438,,
2014-08-28,674.8189086914062,,,,,571.355224609375,,
2014-08-29,676.3121948242188,,,,,572.4763793945312,,
2014-09-01,676.810302734375,,,,,572.9745483398438,,
2014-09-02,676.7105102539062,,,,,568.9885864257812,,
2014-09-03,680.9916381835938,,,,,573.9712524414062,,
2014-09-04,681.8876342773438,,,,,575.9638671875,,
2014-09-05,679.3983764648438,,,,,571.2305908203125,,
2014-09-08,678.0047607421875,,,,,568.7393188476562,,
2014-09-09,677.3077392578125,,,,,562.5115966796875,,
2014-09-10,677.6063232421875,,,,,563.5079345703125,,
2014-09-11,674.3211669921875,,,,,562.5115966796875,,
2014-09-12,674.61962890625,,,,,564.504638671875,,
2014-09-15,675.0177001953125,,,,,563.0097045898438,,
2014-09-16,673.22607421875,,,,,559.0238037109375,,
2014-09-17,672.4293823242188,,,,,559.7710571289062,,
2014-09-18,676.1128540039062,,,,,565.5009155273438,,
2014-09-19,677.7061767578125,,,,,570.7323608398438,,
2014-09-22,672.4293823242188,,,,,565.5009155273438,,
2014-09-23,662.6723022460938,,,,,554.041259765625,,
2014-09-24,665.858642578125,,,,,558.8992309570312,,
2014-09-25,658.7896118164062,,,,,551.5501708984375,,
2014-09-26,660.083740234375,,,,,556.283447265625,,
2014-09-29,659.6856689453125,,,,,556.0345458984375,,
2014-09-30,657.5947265625,,,,,555.287109375,,
2014-10-01,650.2273559570312,,,,,549.05908203125,,
2014-10-02,639.2756958007812,,,,,546.5677490234375,,
2014-10-03,648.1369018554688,,,,,549.557373046875,,
2014-10-06,651.8702392578125,,,,,549.3081665039062,,
2014-10-07,644.4530639648438,,,,,548.0625610351562,,
2014-10-08,643.4571533203125,,,,,543.5784912109375,,
2014-10-09,637.981689453125,,,,,542.3328247070312,,
2014-10-10,629.1206665039062,,,,,541.834716796875,,
2014-10-13,631.80859375,,,,,538.2223510742188,,
2014-10-14,634.3974609375,,,,,539.4679565429688,,
2014-10-15,615.978515625,,,,,530.2506713867188,,
2014-10-16,615.4808959960938,,,,,540.0906982421875,,
2014-10-17,626.4326782226562,,,,,542.3328247070312,,
2014-10-20,622.1513671875,,,,,544.0765991210938,,
2014-10-21,633.3021850585938,,,,,555.0380249023438,,
2014-10-22,635.990234375,,,,,560.767578125,,
2014-10-23,638.2801513671875,,,,,566.9956665039062,,
2014-10-24,635.2933959960938,,,,,565.5009155273438,,
2014-10-27,633.103271484375,,,,,562.7607421875,,
2014-10-28,636.5877685546875,,,,,564.25537109375,,
2014-10-29,641.3666381835938,,,,,568.9885864257812,,
2014-10-30,642.3621215820312,,,,,569.2653198242188,,
2014-10-31,650.82470703125,,,,,575.2444458007812,,
2014-11-03,644.6519775390625,,,,,573.9989624023438,,
2014-11-04,641.3666381835938,,,,,576.6146240234375,,
2014-11-05,649.530517578125,,,,,580.3514404296875,,
2014-11-06,652.0194091796875,,,,,580.849853515625,,
2014-11-07,653.2141723632812,,,,,573.9989624023438,,
2014-11-10,657.5947265625,,,,,575.9915161132812,,
2014-11-11,659.3870239257812,,,,,582.9677124023438,,
2014-11-12,657.7939453125,,,,,580.849853515625,,
2014-11-13,661.1790771484375,,,,,583.8394775390625,,
2014-11-14,663.2696533203125,,,,,590.9398193359375,,
2014-11-17,665.2608032226562,,,,,590.9398193359375,,
2014-11-18,668.84521484375,,,,,595.9221801757812,,
2014-11-19,667.9492797851562,,,,,594.1782836914062,,
2014-11-20,666.4559936523438,,,,,589.1959838867188,,
2014-11-21,673.22607421875,,,,,594.6766357421875,,
2014-11-24,671.2345581054688,,,,,595.1751098632812,,
2014-11-25,671.2345581054688,,,,,599.41015625,,
2014-11-26,670.8366088867188,,,,,597.7909545898438,,
2014-11-27,663.8351440429688,,,,,608.005126953125,,
2014-11-28,663.7354736328125,,,,,611.6176147460938,,
2014-12-01,657.2634887695312,,,,,610.8701782226562,,
2014-12-02,666.1248779296875,,,,,613.6107177734375,,
2014-12-03,662.6403198242188,,,,,611.1192016601562,,
2014-12-04,659.6532592773438,,,,,608.1296997070312,,
2014-12-05,665.4281616210938,,,,,609.001708984375,,
2014-12-08,659.0556640625,,,,,605.3893432617188,,
2014-12-09,644.717529296875,,,,,595.9221801757812,,
2014-12-10,642.2283325195312,,,,,597.4169311523438,,
2014-12-11,638.2454223632812,,,,,594.9259643554688,,
2014-12-12,622.015869140625,,,,,589.1959838867188,,
2014-12-15,611.4611206054688,,,,,579.9780883789062,,
2014-12-16,626.197509765625,,,,,586.7044067382812,,
2014-12-17,625.8988647460938,,,,,587.2026977539062,,
2014-12-18,638.4447021484375,,,,,594.427490234375,,
2014-12-19,647.2069091796875,,,,,604.6422119140625,,
2014-12-22,649.9948120117188,,,,,611.3685302734375,,
2014-12-23,650.49267578125,,,,,612.1157836914062,,
2014-12-24,653.0817260742188,,,,,614.4823608398438,,
2014-12-29,654.6748046875,,,,,609.62451171875,,
2014-12-30,646.0121459960938,,,,,607.3825073242188,,
2014-12-31,649.0986938476562,,,,,608.1296997070312,,
2015-01-02,646.310546875,,,,,604.6422119140625,,
2015-01-05,632.9683227539062,,,,,607.880859375,,
2015-01-06,628.2886352539062,,,,,605.8875732421875,,
2015-01-07,633.6653442382812,,,,,612.8632202148438,,
2015-01-08,647.6051635742188,,,,,618.8424682617188,,
2015-01-09,641.3323364257812,,,,,613.859619140625,,
2015-01-12,641.6309814453125,,,,,618.5932006835938,,
2015-01-13,645.5142822265625,,,,,623.7006225585938,,
2015-01-14,630.47900390625,,,,,620.0880737304688,,
2015-01-15,641.5313720703125,,,,,626.44091796875,,
2015-01-16,646.2111206054688,,,,,631.2991333007812,,
2015-01-19,650.194091796875,,,,,633.5413208007812,,
2015-01-20,653.6790161132812,,,,,641.7623901367188,,
2015-01-21,664.2333984375,,,,,643.7557373046875,,
2015-01-22,670.60595703125,,,,,651.4786987304688,,
2015-01-23,674.8873901367188,,,,,654.094482421875,,
2015-01-26,676.580078125,,,,,657.7069091796875,,
2015-01-27,672.298583984375,,,,,649.734619140625,,
2015-01-28,673.6924438476562,,,,,659.9492797851562,,
2015-01-29,672.59716796875,,,,,659.2277221679688,,
2015-01-30,665.62744140625,,,,,650.7568969726562,,
2015-02-02,669.610107421875,,,,,656.7364501953125,,
2015-02-03,678.073486328125,,,,,663.2140502929688,,
2015-02-04,677.57568359375,,,,,660.597900390625,,
2015-02-05,677.9742431640625,,,,,667.9478149414062,,
2015-02-06,676.7793579101562,,,,,662.9649047851562,,
2015-02-09,674.9869384765625,,,,,650.632568359375,,
2015-02-10,674.0907592773438,,,,,650.881591796875,,
2015-02-11,673.3939208984375,,,,,649.8848876953125,,
2015-02-12,675.2858276367188,,,,,651.6289672851562,,
2015-02-13,679.6668090820312,,,,,655.614990234375,,
2015-02-16,678.471923828125,,,,,655.24169921875,,
2015-02-17,682.156005859375,,,,,652.0029296875,,
2015-02-18,681.6583862304688,,,,,644.6529541015625,,
2015-02-19,682.3550415039062,,,,,650.009521484375,,
2015-02-20,684.4462280273438,,,,,645.774169921875,,
2015-02-23,684.3465576171875,,,,,652.0029296875,,
2015-02-24,688.03076171875,,,,,654.4940185546875,,
2015-02-25,686.7361450195312,,,,,652.750244140625,,
2015-02-26,686.1597900390625,,,,,659.2277221679688,,
2015-02-27,685.7612915039062,,,,,659.9754028320312,,
